player_name,equipe,positions,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,cluster
Moussa Niakhate,Lyon,DF,7.795069667298457,-0.7847857964532421,3.28810006722363,-1.980127152092809,2.1135706448993448,0.8134591206115959,0.4349317898565106,-0.0727423569941198,0.1972943140462439,-0.6678303857693457,-1.8793761531747477,-0.2680712460102274,-0.8805736843870394,1.1388852116346555,1.8595004563670223,1.2443867979340442,-0.3748642037167542,-0.498822907093284,-0.0247835800835994,-0.2953280438317749,0.5028697798223235,-1.58093883115197,0.4590234406966212,-0.7346567434891785,-0.2034777992529017,-0.2908733281201157,-0.357006802526968,0.1144693785329065,-0.4494228582904776,-0.5339605260871827,-0.4721599769372886,-0.4385963875942604,-0.3892972206615569,0.037287612954571,0
Guela Doué,Strasbourg,DF,6.429690136305593,1.1740384556296275,-0.2077061093541686,-0.1424626297559909,0.4427585963113552,1.698450210021648,0.315753395758549,0.8613914116560389,-0.0373339583466106,0.9240034814375058,-0.3055826337515717,0.3205299917544315,-1.113227594239344,0.7678462467008529,1.204867879857201,-1.2235421692109016,-0.1530526870533889,-1.05711774183472,-0.2984753833110243,-0.264118349505133,0.0933468274815941,-0.3804583187304284,0.0998955941514283,-0.6975963426460933,-0.4494559808425403,-1.1836149712944055,0.6278212620437246,-0.3464133404612152,-1.69233701530895,0.4512126322067887,-0.8253023558182104,-0.2048549180717854,-0.1876313811480845,-0.0073025914262593,0
Alexsandro Ribeiro,Lille,DF,9.594835429122634,2.5805163325706646,5.286934260741045,-2.310096079800957,1.9610330161411909,-0.7699201217070165,-0.9037125289772294,-0.8142405144615774,-1.0386324746839262,1.2218367096967075,-0.6184552362562468,1.1263266944374577,-0.8489077395857392,0.5644770710389009,-0.0231354713353072,-1.452446024237487,-0.0850621408422922,-0.407614924321071,-0.6639804889355256,0.3305269805139871,0.0947232192047937,-0.2489787502082589,1.5524552994788052,0.1992880023837364,-0.0619019619333575,-0.6521337946670096,0.6480615743531251,-0.4446564770219558,0.0804167001165517,0.6181161777561356,0.2702067033516231,0.1978076343077594,0.1927028908742417,-0.4026399671118834,0
Cristian Cásseres Jr.,Toulouse,MF,2.67945459473446,1.414882615622679,-3.671909573927039,1.2451088360609708,-2.9618212885347472,-1.122247841988244,2.022962549570257,-2.3678524647867287,-1.0731486313867007,-1.4497662713060109,-1.3022533628891904,1.580849343429359,-0.1125430230139688,-0.2684650912394706,0.4307421710583023,-0.4225541939141326,-0.422253580630113,-0.6468027104409674,-0.2086047916922268,-1.0559041070087838,-0.0053904149650955,-1.2551033919033872,1.0182555740683683,0.3288435927703438,0.7005198474195525,-0.5326170777907834,-0.2152736684416957,-0.175224119820839,0.3332856154413279,-0.0151708681477465,-0.1334908060982895,0.4091482646762563,0.1304579385056605,-0.2006674706968464,0
Benjamin André,Lille,MF,5.17722928136151,2.4941377906177697,-0.8928623475346277,4.202266766721816,-2.852909419914082,-2.0899610185444404,-1.7722874554936856,0.7633991757718788,-1.0215222894973013,1.2124279334665162,0.0706903867437269,1.3951656591976145,-0.4123204841833064,2.2924549994770573,0.7493619294249546,-0.9932931920516354,-0.7378929249136357,-0.2464670567753492,-1.0884388454552685,-0.8085946030480582,-1.8914718192664224,-0.3381108581358971,0.6013534305654668,-1.7231997927824898,-0.94280017624233,0.4135612768475994,0.4333987206964824,0.137431428128821,-0.0487687091576975,0.3750228961996278,1.0415313748716617,0.2694649536488556,0.0241888719220076,0.744777145888136,0
Gaëtan Perrin,Auxerre,"MF,FW",-7.13404566158016,5.246814658083286,-3.863254093836368,-5.442413358317298,-1.7819838347356542,-2.000726931176172,3.683394901099165,-1.4755326443090415,0.4960591188962754,-2.1914464929821618,0.0502028050132797,0.4505437915767292,-1.7240174363778944,-0.2156363473490247,0.1639165018842904,-1.7164268523395003,0.9102647918751434,-2.0073060689140525,-0.8019954708160102,0.0838427530471411,-0.2670557565691304,-1.0802861173873948,0.3543140411835648,-1.2889811062219412,-0.5144681928075875,-1.7878450760111029,2.380341551424671,0.4392660173203088,0.5329660114095665,-1.5510674953106125,0.2586844299634577,-1.132060851499605,0.1712532460387169,-0.39163160812756,0
Junya Ito,Reims,"FW,MF",-5.930900356535918,4.467668188519241,-5.05397657006637,-4.402738974078915,0.5250048770411737,1.12827051859048,-0.6809783952546358,0.692954506433822,-0.4582343282842775,-1.877607293353356,-1.0574467560433922,0.2042012517822984,0.0496848011519366,0.5856197337480088,-0.7843257778482036,-0.756121558739168,-0.0486683288967335,0.5236755907716354,-0.3145402322404249,-1.1417463602277218,1.257865703358474,-1.348681860135196,1.448709755162277,-0.1900987901574826,-0.966911782367564,0.909939960294692,-0.8553407981083132,1.2536766930360814,1.346282351793481,0.569465726512014,-0.6331492124922834,0.8306053987508494,2.2158538117228903,-0.3523203879836694,0
Aron Dønnum,Toulouse,"DF,MF",-1.7044891360334935,2.9132426798129574,-4.105168908916537,-1.1283049590925311,1.0672917214062474,0.00450180462447,-0.3663132731790448,0.3476563316658632,-0.109190378458045,-0.6417581720328951,-1.507237612000193,-0.3045055383365992,-0.1496908553824562,0.2130952482655845,-0.4805027251676176,0.4135946727289856,-1.478584935151699,-2.050502156986432,-2.152582684100715,-0.8574248700156585,-0.9892228105950314,-0.9060277331186124,0.7387109080994267,-0.2695649737394781,-0.0624151857058462,1.358728475638926,1.356735304699327,-0.7773697431180514,-0.5384674010881002,0.4056253520849109,0.2466641976218561,-0.2130109812848499,1.1929706090008252,-0.1610330013797626,0
Kenny Lala,Brest,DF,3.480740757262427,3.1390562456940345,-2.013443409426141,-2.9712764626918062,-1.3621773936485009,1.3091053521136855,-0.6022003305450975,0.9834364002995428,0.5991929913573626,0.6207993754541205,-4.180103989608479,0.0272875215753655,2.75070228655358,-0.1216191049433211,0.2086708782728663,-1.4331558747572777,0.4774308797489767,-0.582012388894785,0.7483526488133351,0.4954386629631604,-0.0563532770146987,0.7913409127949211,1.1059248171177078,0.2153945820085068,-0.2254298523235618,0.0333474385536262,0.0555940984928114,0.2787761653680042,0.6785822223644753,0.6168695391943864,-1.3269626246537631,-0.3154749102918188,-0.8772838627615726,1.24277565530844,0
Florent Hanin,Angers,DF,3.4593398571630827,0.7147596179263892,-3.49437911376545,-0.9895171267233488,-1.0674269740497373,2.336997744610445,-0.1785697569952665,1.2227780450718635,2.512579317020947,0.7703237277855238,-1.2892645331272077,0.8666011945895297,1.267045938760366,1.7942265152624706,-0.5080572825744677,-1.113591908289527,0.0318409519259186,0.5153528081042825,0.6573541422548577,-0.7223966314772543,0.5421234604483923,-0.0005565508226805,-0.110603875969064,1.4096763220731814,-0.5313089808899861,0.7826039673803138,0.8967211750804125,0.217350225344267,-0.3970239182829206,-0.8202515762621244,-0.0288241607145409,-0.7955368332487821,0.4045907754340859,0.8056917956961549,0
Pierre Højbjerg,Marseille,MF,7.082904892306219,9.812832848292915,3.519540254577146,1.349030546723025,-1.5938529432450066,-2.296303942584528,-1.9310855886246387,0.4591289297317311,0.5136664376391068,0.7318062287409905,1.2064489478541898,2.724716879992102,-1.4303468426665458,-0.8727334958484381,-0.9290708509880856,-1.826450531416135,1.006740461520907,1.391795120745125,1.9510350422033216,-0.1758108386918669,0.6311744297940487,-0.4820732823499977,1.2212722514717962,0.2165956185025346,0.5372259532018687,-1.0230349296342205,-1.03422990799352,0.2618430167407451,-0.3764995391341258,-0.34277450581854,-0.8577807722061783,-0.4444122310463145,-0.7521582506451154,-0.9584592312446044,0
Mahdi Camara,Brest,"MF,FW",-1.3240213515356616,-0.507747255516959,-0.3611455395640434,2.519367046380493,0.3241684398263272,-0.6191962435576607,2.0282961166779474,-0.2663693742522544,0.680037989357993,0.0408531402977822,-0.7312935895291861,1.0914459043786435,0.4988832433264248,-0.2852346885885722,0.7095792877364955,-1.109818341817779,-0.3272765275515556,1.1276419836129534,2.087889790971162,-0.184765222108689,-1.017541842495456,0.264979880218885,0.6474352291142227,0.080442725531171,-0.7332248180900242,-0.89349408890837,-0.9970904958668596,0.4511801927934918,0.459157564729499,0.0925226941111136,0.3631477841392797,-0.2132907633962622,0.2306323074346312,0.1097877811982764,0
Keito Nakamura,Reims,"FW,MF",-6.361445066088908,-2.1356206730385807,0.8807151706120497,-0.858454573161062,2.19159713187095,0.4637638577798519,0.9446549206571934,1.639002446984605,-0.1112125103024881,-1.6468149243725765,-0.943873400769208,0.6727996352869337,1.1530836288206971,-0.7579585923448713,-1.2588176896886365,-1.7761561554215957,1.1241281099162754,0.2673664822957314,0.9016068940639804,-0.0215682196916101,-0.6138727924679023,0.1850321690321154,0.1417807838034217,-0.9897991552587944,0.1386428168317718,0.6714135812067014,1.0334635445407043,0.0051117704045253,1.0082608244183895,-0.7444877036845305,-0.328008364456574,0.0131261072125723,0.4497598572148296,0.0098576444851802,0
Jubal,Auxerre,DF,4.731913885523317,-6.214728498655797,2.0223117662378765,-2.134884479906113,-1.9599365973713283,0.3148813529888102,3.491332674846031,-1.3336069106489017,-0.5785506635336656,1.3878144994542896,-3.1888009266967035,-1.2339586684337995,2.122913258458833,-0.0893397315609357,-0.173543710212409,-0.1790753712827718,-0.0719298482003214,2.1091247105738384,0.1799621120343922,-1.363686655044437,0.0560696766946023,0.5302966527806456,-0.3600161003947273,0.0036052518744371,1.5267933959990163,-0.7256181020266754,-0.3080319612718461,0.3542086762447478,0.1926547415471891,0.6973111424702616,0.4462672698710601,-1.0660753492900712,0.91608740462346,-0.325028419494591,0
Ismaël Doukouré,Strasbourg,"DF,MF",5.490600413842309,-1.752988169411142,3.65320601248033,-1.235784394509084,0.5275413268163511,0.354537941486828,2.4450112819160785,-0.0830542931189542,0.8857472419850323,-1.433195727084728,0.0389535891877302,1.401328397086156,0.231016787063505,0.3446849562840693,0.4218680972262913,0.2244901237627816,0.3052912433708064,1.2353089420087795,0.5521373886977491,0.7256459699188673,1.5623622941556583,-0.8214691322288906,1.8910525506779765,1.2410918595488458,-0.1862896630828837,-0.6361863104519753,0.6611321510334334,0.930230430793034,-0.4755647731738934,0.8396956762448292,0.1093657144198333,0.9045709572680284,1.2620829893461325,0.525405810369388,0
Léo Pétrot,Saint,DF,3.711022081543613,-3.1227532919330003,-2.179859746274916,-0.933154315282158,-0.7684343696633896,2.1478458815364645,0.8568567840945468,0.4835471006252408,2.384975377304525,0.2625826033722985,0.1579474077220614,-0.4738138456521137,0.7553573189072889,0.7402768780196677,-0.4484975882062712,-1.7110632223194626,0.7125362468637269,0.7854688347603304,1.3272703113478326,0.0115886997274441,0.9152946990224998,0.4072989171830778,-0.7657776125716541,-1.1205051941787734,0.413994795541307,-0.4556802712206147,-0.962151138956248,0.0619121439393235,-0.1221090289461558,1.626316195189376,-0.9126494348929968,-0.9540059180627668,-0.1750055635986513,-0.4455847959045707,0
Jean-Charles Castelletto,Nantes,"DF,MF",5.390920290118059,-4.352379146159755,2.8672560384693333,-2.267193692537617,1.2145534164705658,0.4081037542333047,-0.1060529786817012,-1.9233116710735485,0.5460944785033934,-1.461025057039098,-1.4413208598637517,0.2494174919688329,1.8899874048096184,0.8044973380923006,1.8729041980293228,-0.8359532687111194,-0.4738797265996856,1.6001810337617728,1.7907407738531886,-0.1024556533771893,0.5107251849299498,0.2136962439862332,0.8311355876555793,-1.1927131482853417,1.235012176960155,-0.983099314625723,0.2652732854275967,-0.647587326116613,0.9569735446566106,1.10293467816616,0.1016208484273871,0.0249094957227527,0.6125099849364953,0.4316382967289617,0
Adrien Thomasson,Lens,MF,-0.5653065452036504,4.041568641036148,-1.4749643012156253,3.547279435334951,-2.57510481397882,-0.9898111993222842,-0.9505413847881932,-0.7626877766109765,0.0556834682530276,-0.7372385859365151,-0.4490106825239678,-0.8632470516606543,0.3707255015219874,0.6554444249648675,0.0896700812034906,-2.8287166251974587,-0.5042771061031512,0.6711727162832607,0.9407074953399908,-0.4817263572198731,-0.2031866518439891,-0.1043565070875937,1.0601422055897949,-0.8677477240332098,-1.590058277459438,1.194225038363155,-0.3272355197745795,1.4723264395795483,0.4524682461245519,1.1517806189493915,0.7194336890945651,-1.229631286080036,1.4081529302647098,0.4654250293087547,0
