player_name,equipe,positions,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,cluster
Andrey Santos,Strasbourg,MF,-2.2880654827774927,2.2854742206243968,1.8218664941710605,-2.841957379724596,0.9355223245889712,1.047068820367226,5.681172868719592,0.9060072552419286,-0.5866343295133577,-0.8709381323670966,0.0736664621381139,-0.4325334733922643,0.6242926470394297,-0.0422271509052105,-0.9033048331021842,0.3783005925613237,0.6772662158124695,-0.254928202200069,1.341211101825102,0.3102417657461627,0.979821150466992,-0.013359236666224,-0.621072526445433,-0.5211982223984507,0.3749073414086192,-0.138934716799712,-0.8483958712119671,-0.5288017231382518,0.953733254778406,0.1465683358706376,-0.4980739722311065,-0.5876922250316758,-0.8746470504252294,0
Valentin Atangana Edoa,Reims,MF,-1.3441106022858262,-2.7099768805620554,3.2075642487628646,-1.2309673683642162,-1.3535428835592556,0.1592434203626471,0.8347554506246558,-0.8346770346014566,0.6739979178115268,-0.5361021276623096,0.07382227413562,-0.9820849260525484,-0.5335582755436901,0.1373192250884989,1.7435094442418468,-1.0658690168379137,1.1148464860265357,-0.1606849380717361,0.6111460461323484,0.5268754714919595,0.7507120813615008,-0.5584355389162864,-1.7729567945031268,0.3769854606465104,0.6250139524657414,-0.2660254946696462,-0.845158204974673,0.4431950000084798,0.9357947782879964,0.3231741896429951,0.3447723602786554,0.0025792974662246,0.5197645487790573,0
Himad Abdelli,Angers,"MF,FW",1.7694977104410263,3.5528602645139262,0.7249186073494056,0.965351698355282,-1.1361195727387707,-4.308119504831814,0.6900050585613616,-1.5893394696994942,-3.787754540392357,0.5768472861506966,0.7140602299079452,-0.72920505693889,0.3892395594097759,1.192288701206865,0.1305273310106485,0.5071706530155669,-0.7101227274964967,0.008914159180116,-2.135313693709171,0.1695669789738642,1.4199224133137305,1.0183646968361633,-2.445829118788936,1.1530901365290038,0.4624887716654044,0.4778550712337505,-1.1978241123924889,-0.6676310599187106,-0.3067883999892838,0.616946899204142,-0.0598941450688422,-0.001274706898383,-0.5973347028336218,0
Mason Greenwood,Marseille,"FW,MF",9.427975051779152,3.806613807657375,-4.895658332595255,-0.2229738118605516,1.00697150565365,-2.114399501223005,2.7609782430680285,1.5164573660227432,-1.9806264380082603,1.5057654030030825,5.260607404029151,1.5972962238968549,0.7001187816430358,2.816450906087566,1.9917910124195408,-0.2000005559447141,0.2814403803513966,0.4461903687980285,-0.8294758195894317,0.6231472858040238,0.2512111029472673,0.3699361815707502,0.392142136105141,0.4149091610567405,-0.6019736945383694,0.1914755979233454,0.5373699317270664,0.5488960223734689,0.5294284377202043,-0.9041396979167106,0.2323862763213575,-0.6726072854632408,1.0702464737261532,0
Đorđe Petrović,Strasbourg,GK,-7.491088163719535,-6.165791403006813,-7.584091585941633,2.8561281779918883,-2.1831878237744498,-0.3178055152264483,0.4248583480327844,-0.3822748861565841,0.1837387219457302,-0.6681461322854405,0.9187377136551648,0.7717668698958525,0.0730977723552907,-0.3387707220306372,-1.0960662194954691,1.2764367308725315,-1.0751845063907477,-0.2399684991737936,0.2287572391998713,0.5898760623221241,-0.358908292182012,0.6326779409403167,-0.7377535308963239,0.3189873781736728,-0.1010766849486789,-0.464009619213429,-1.6678570950405809,0.1802362086931634,0.3327003251336515,-0.0056281818182099,-0.6123695914847342,-0.223237510912674,-0.0198386155892327,0
Zuriko Davitashvili,Saint,"FW,MF",8.12254104771409,-1.0333706283024686,-0.7112498908577789,3.257262095047262,0.3494074431259835,-2.450926331593068,1.9185382853971007,-0.3370131348412568,1.5601530955819651,2.6577081712032475,0.5035207214953514,-0.0360015748912759,-0.8255071477546986,-0.4468583054455167,1.474458683993532,0.7782818787318685,0.6625257823923368,2.373232145183688,0.6098011085387496,0.5184724573173001,-0.2303325918598262,-0.6960921518806965,-0.0718033673718997,1.2696584212182866,-0.0916003641361675,0.1157837838045658,-1.4497293715783328,0.5349655541690083,-0.2720219148014349,-0.1057522031540118,0.9938949756601264,-0.6615616184428007,0.4329906874156009,0
Gautier Lloris,Le Havre,DF,-6.407314967052284,-2.0316958693615423,0.6283683992122528,-0.7293774799580965,1.5372386413737522,-0.9809653201257206,0.9117238936549418,1.3528625168451354,0.0870678662953407,0.4268211855936332,-0.341821961961053,1.372105618226399,-0.8094413409528264,-0.5468629560176417,-0.3737230285092637,0.1650294016455433,1.4924519376626844,0.5434461553223582,0.5299003498241183,0.4204358219461639,1.618445954483788,-1.1417430961732866,-0.6034962653284152,0.5288299391146603,0.1260327487031788,-0.6738212649569524,-0.297896352717338,-0.3229739424367531,0.7988245235701398,-0.1888922453176349,0.3370136756099672,-0.0307889489268499,0.0395217255513057,0
Matthis Abline,Nantes,FW,6.690852674635812,-5.997175747815442,-0.1129801929820958,-0.7813825288222926,-1.4482358586011217,-1.7017268412655078,0.0459712531816844,1.120382127864566,0.2122055895284165,-1.0630761899981611,0.9102818981007128,-0.3107862695202243,1.0265555537951376,-1.704571729248634,1.537215050210334,-0.9551780814558148,1.8999182509624937,-0.2573438678075063,-1.089558782871772,-0.006298810798168,-0.2505988287920112,0.9517761090180288,0.1199173679534321,0.8584278402070203,0.0646263633437427,0.0310775144664697,-0.2841637935121288,0.3451176106053192,0.6702015521128774,-0.027654887304922,-0.3338727723500785,-0.8722363174150337,-0.0028647210132295,0
Bafodé Diakité,Lille,DF,-7.469965406149917,1.8661828129026088,-4.65054789993773,-3.3753302091830677,0.8230287564472879,-2.071958887926791,1.039822174451194,2.436025649592579,2.09579772752385,-0.5399286171157597,0.6678215279109917,0.3199484544060867,1.651743417470637,-1.3859167844592413,0.0989811985164693,0.8976528163219649,-0.546500387825178,0.1306290418542602,0.8056998259831013,-1.500077532318441,-0.9848258783254924,1.255731033024868,-1.0044803637591373,1.1567963800472698,1.231562117182663,-0.9862879169850244,-0.8988506271481632,-0.1091192845145105,-0.3287899036528754,-0.1971071269693399,-0.1736648719345212,0.1401533049039029,-0.4858217503235141,0
Adrien Truffert,Rennes,"DF,MF",0.5138530335442145,2.005515021662945,1.1957726598074192,2.896802740603301,-0.3336345712668875,1.3756627811837945,-1.532064859382537,2.141421114164098,-1.7822736857729853,0.5236821134737942,-0.6507425200915227,-0.111244152764682,-2.2958713556185413,0.1104794453147505,-0.1710616025528242,0.8987790011744967,-1.0389535130504364,-0.8773440183480355,-0.6160999866984281,-0.3567612588440136,0.4337038927402119,-0.6098584368254465,-0.3162720657485557,0.1258374757290953,1.2194140850745776,-1.168919964709743,-0.0339121290071865,0.6320081210446687,0.3731545513078038,0.4680313840134085,-0.5484309045842001,0.2598342418604614,0.3383499554340164,0
Moussa Niakhate,Lyon,DF,-7.444399895768915,0.8501327914231106,-2.6812409149899628,-1.0648200421840708,-0.8480878183132605,-1.3481698605575716,-0.4180175970573124,0.9917146848279932,0.1730817104984485,-0.403534984729256,0.7546886740391046,1.5160236479924931,-1.2506189757637876,-1.394041360214639,-0.4877235569812729,0.0700602813471261,-1.89609062724845,-0.4757923092004836,-0.3226318751887416,-0.6757363023869164,-0.0227645436334858,-0.1821556311436993,-1.3140336360466924,1.2442461814122256,0.2144114514891427,-0.2144131924401397,-0.2761529907058903,0.6486322252957292,-0.1951250735015004,0.0473654729156972,0.1883843878531219,-0.8497681770247538,0.5859182326165749,0
Guela Doué,Strasbourg,DF,-5.450475520292672,2.9909769071644523,0.514114879582137,-0.025318315745613,-0.3700556075513155,0.2729288666102118,-0.4326615220681671,1.8150012266260025,-0.3830124928604903,0.8152326639705249,0.6470385839291702,0.0149792815309107,-0.8362936752552541,-1.1352313919316932,-0.5301805122210579,1.6880179831477256,0.2640001660757554,-0.6030075726055042,-0.5731607340823479,-0.4139556835358663,0.0392559057231462,-0.0296926972931893,-0.0998675287946719,0.9399403425148948,-0.0740509097065165,-0.0901860461276097,-1.7837224263300968,0.1358937948954716,0.2686766735544648,1.4976644574501876,-0.0858488579102701,-0.6902575237851459,0.2065554107625818,0
Alexsandro Ribeiro,Lille,DF,-8.402613742922314,4.304147521927342,-4.260644862111266,-2.3927928501685645,0.3031704808673311,-2.8775330212575114,-1.1711627813524776,0.0419459605083511,1.1619465804919038,0.2624989977170046,1.2238361991261082,-0.6789664064774082,-0.5592580200015553,-1.3117565127991613,0.1550429929041013,0.7526806491932918,1.173565367966997,-0.3313651916798048,-0.7474301368347824,0.2111616731610381,-0.4598211707550021,0.6765858380161227,-0.1159789002875358,0.3974252317528557,1.4544189758682469,0.2209263456477412,-0.5290089715548497,-0.5057117262132992,0.7009601904727484,0.2584252801924206,0.0725848942103151,0.2841154488313751,-0.4856491574731468,0
Benjamin Lecomte,Montpellier,GK,-5.909401586861367,-9.04569657171811,-5.566110815052309,5.724559972666484,-1.1343715911318106,-0.2909156784336913,0.2173895972889115,-1.5772197470067646,-1.684360132675538,0.4439797608406822,0.7010230640568029,-0.1686217142018943,0.3280962262181282,0.4781734589792539,-1.8300058652772329,1.2978206417828293,1.795388596189838,-0.062191769311324,0.2260143584205995,0.7742994044707895,0.6159995700926086,0.0107981491306319,0.0190852928499182,-0.8053455746580301,0.7410099110215796,-0.5101343966763252,-0.8159290816075667,-0.4943769735307179,0.4462481687261632,-0.8789454234930273,0.1069630080758056,0.4757315695667342,0.4958364824855745,0
Cristian Cásseres Jr.,Toulouse,MF,-1.706864934684357,2.669264335967336,2.6459321684555013,1.958587737368608,0.8364100696155986,2.7079221845279764,2.851880342176349,-1.810052404933252,1.840080669437268,-2.3762829387426083,0.9451921668514762,-0.4547465845935113,0.038532324670377,-0.3383730454157531,0.3125946241891946,0.9697502146705846,0.060976984103636,-0.6920164229603372,-0.5762129052169149,-0.0201573839867234,0.4281464026773331,-0.1133210580759848,-1.198130618089668,0.4186200674174072,0.9577479198098928,0.8714582387604961,0.1369416708672607,0.1941581656059555,0.3189654029498432,-0.2471371080783302,-0.3020280112316894,0.0012796577502393,0.1209963428505044,0
Benjamin André,Lille,MF,-3.5213875417720546,4.914440161818869,3.327465263650832,-2.7410579125498966,1.5476238076043616,0.8823369193104897,-0.0552491237193778,-2.272903285183962,-1.18291365793391,-0.33830308102915,1.1530977337811323,-1.4361855230639269,0.755192930940732,-1.6595039586158646,-1.72932510737208,1.0025214143454833,0.2913502653264476,-1.232928557181132,-1.6322202970568995,1.0343028316434164,0.0589837315500872,-1.6806940864750235,0.7069770269979165,1.6177372498301306,0.5454954835575118,-1.0500231297999083,-0.0376486137183387,-0.6652855248691179,-0.1256110827937862,0.1281294985576616,0.2501123811958516,1.07923479479411,0.4367610550377404,0
Gaëtan Perrin,Auxerre,"MF,FW",7.92950069421315,2.9979536967615283,-1.7055622800122985,7.111150856238774,2.659383794042304,0.078239649966572,3.8793235901229175,-0.3987248640537524,1.7216148227677903,-1.055848967776587,-1.7669849259962318,0.1888376986328113,-1.6099440083880403,-0.9501782174010222,0.6280140974969122,1.5049538103454232,1.1529352337103729,0.203122445223676,-1.5660217518417134,-1.5713364861250714,-0.4410094841327392,-0.4837028424200442,-0.176496247381517,1.434008594644329,0.5044095095408031,0.4929802332895198,-1.8853125317492867,-1.3745346475774942,-0.609392107416359,-1.3083499471373623,2.0080380933565265,-0.8545233482594751,-0.9956574265335872,0
Junya Ito,Reims,"FW,MF",6.674299907242392,2.899074466475508,0.1739890299219959,6.895277673848744,0.3753704639343387,-0.2274348357154624,-1.4583482195591422,1.1144294048610333,-0.5279670402732803,-1.7230298900337973,-0.3341775203659469,0.8601101177980067,-0.0439894846279113,-1.0311695406463186,0.6886827038036929,-0.5913982974252567,0.955919686442326,-0.0218263755096445,-0.4440891919831002,0.012800552150717,1.117570138481659,0.6837566208509197,-1.8185036795078484,1.1154051316099416,1.4178892628508677,-0.9361320480015636,1.2714115267074486,0.2839095442544055,-0.2250988224568509,-1.1277072717870162,-1.3368708478774265,0.3232492376474314,-1.7743979245053765,0
Aron Dønnum,Toulouse,"DF,MF",2.4815828577239847,2.713328182084056,1.3583950389573989,4.050144102327046,-1.2717099802459333,-0.0545098309105912,-0.3247563794409597,-0.2995688372107366,-0.9335511688029744,-0.9208041512422176,0.4962959034424755,0.227659925509101,-0.7029306379415634,0.5418688689224904,-0.2996394278174504,-0.3849013915032732,-0.2791411319414187,-1.8853880658779856,-2.660381414182832,-0.6319766873181183,0.2487860208432356,-0.6955488668078742,-0.0724988714014588,0.2847685133059642,0.5914403477787209,-0.5331580410157589,0.7707031138043494,-1.7818043961695615,0.3958534262198927,0.7171777328191733,0.4203128125643113,-0.2816898968031486,-1.0155076804527758,0
Kenny Lala,Brest,DF,-2.4964335543600487,3.3616745263689323,-0.8022866395000252,3.5343555539438696,1.0311946449868743,1.362111023916475,-0.8906804784004885,0.48689124586294,-1.6495245206988656,0.0877003069546713,3.3852438920446364,2.764323083334207,1.510468363441079,-0.0677430636407594,1.0275253560936264,0.8094104816193978,1.0779213297283163,0.0385258605805217,0.515684337339295,-0.4485896465751748,0.0779176796710313,0.3224965239536209,0.8155679773328265,0.1448109399282768,1.0807095731858445,-0.0261191465373883,0.2268273592184477,-0.1406701505466422,0.5026377286854121,0.0117927283635351,-0.959093724711074,-0.4927929875933705,1.064588284774503,0
Florent Hanin,Angers,DF,-2.8030764178141814,1.837671217858384,1.9659525886620972,2.978230415319417,0.0052013497518979,2.2950646872848304,-0.6354071454273347,1.032137882141937,-1.7345284992837255,1.9507029090445955,0.788392814009735,1.176137201238632,1.4744647099879655,-2.027587104294392,-0.0821585170294334,-0.248943619692921,1.2490669996728414,-0.2527293262914157,0.3725727639510099,0.2438232916636483,1.1649317134858883,0.2587815138910624,-0.6925008630062497,-1.2354903457369308,0.1245159040601264,-0.5743205913689955,0.1518719342780182,-0.5511378162732634,-0.4887448612926127,0.0844386876406091,0.7545478021694685,-0.5401363936286001,0.3888374560823063,0
