player_name,equipe,positions,age,player_id,player_country_code,umap_1,umap_2,umap_3,cluster
Antoine Mendy,Nice,DF,20.0,3322e296,SEN,27.397337,35.86461,20.388288,0
Ibrahim Sissoko,Saint,FW,28.0,a170541f,MLI,28.212755,36.370167,25.946127,1
Louis Leroux,Nantes,"MF,DF",18.0,88972aa9,FRA,26.863134,35.704296,22.81314,0
Albert Grønbaek,Rennes,"MF,FW",23.0,0da5076f,DEN,29.52036,36.198982,24.017704,1
Senny Mayulu,Paris S,MF,18.0,bac89b96,FRA,28.076324,34.76512,22.553596,1
Jonathan Rowe,Marseille,"FW,MF",21.0,8c12f884,ENG,29.14009,34.6597,24.044796,1
Alidu Seidu,Rennes,DF,24.0,cea59f02,GHA,27.159288,35.63531,20.33429,0
Yoann Salmier,Le Havre,DF,31.0,c3725db2,GUF,25.972397,36.86402,19.10347,0
Yvann Macon,Saint,DF,25.0,0bb6e193,FRA,26.914038,37.564342,20.942507,0
Jordan Amavi,Brest,DF,30.0,22721b88,FRA,27.417713,36.86528,20.350672,0
Tom Louchet,Nice,"DF,MF",21.0,f999e9be,FRA,28.269402,36.070324,21.013535,1
Sekou Mara,Strasbourg,"FW,MF",22.0,3544641e,FRA,27.871374,36.629402,25.389215,1
Maxime Bernauer,Saint,DF,26.0,43750e5d,FRA,26.979296,35.55136,18.695343,0
Boubakar Kouyaté,Montpellier,DF,27.0,562a4799,MLI,25.65204,36.867012,18.936464,0
Teddy Teuma,Reims,MF,30.0,5c26ca51,MLT,28.79433,36.14248,21.61585,1
Angel Gomes,Lille,MF,23.0,645a3363,ENG,27.914762,35.95799,22.824183,1
Saïd Benrahma,Lyon,"FW,MF",28.0,5a04fd92,ALG,29.665369,35.203514,23.519238,1
Augustine Boakye,Saint,"FW,MF",23.0,59e9edb5,GHA,28.126875,35.9375,24.300173,1
Mathieu Cafaro,Saint,"MF,FW",27.0,2a657da0,FRA,27.832542,36.76096,23.301233,1
Rayan Raveloson,Auxerre,"MF,DF",27.0,fb3236a7,MAD,27.42534,37.06422,22.394169,0
George Ilenikhena,Monaco,FW,17.0,78c3ad07,NGA,28.553099,35.43564,25.824268,1
Lucas Mincarelli,Montpellier,DF,20.0,02b3733e,FRA,26.169636,37.608044,20.522205,0
Jacques Ekomie,Angers,"DF,FW",20.0,8d5016e6,GAB,26.468401,37.581795,21.299513,0
Mikayil Ngor Faye,Rennes,DF,20.0,b37ae816,SEN,27.402872,35.024376,18.734306,0
Abdulai Juma Bah,Lens,DF,18.0,7b505397,SLE,26.472906,35.919693,18.228807,0
Pol Lirola,Marseille,DF,26.0,ff800ed8,ESP,27.188377,36.17595,21.031406,0
Assane Dioussé,Auxerre,MF,26.0,7f622eef,SEN,26.160995,35.11924,20.874865,0
Glen Kamara,Rennes,MF,28.0,4da9191b,FIN,27.029842,35.456596,21.080013,0
Emmanuel Sabbi,Le Havre,"FW,MF",26.0,2e1b7c83,USA,28.14884,36.66686,25.05343,1
Ismaël Bennacer,Marseille,MF,26.0,db092d3b,ALG,28.57869,34.46077,20.495228,1
Chuba Akpom,Lille,FW,28.0,e2b384d2,ENG,28.137978,35.681755,25.868742,1
Luck Zogbé,Brest,DF,19.0,3725b44f,CIV,27.535791,36.406166,20.691269,0
Rémy Labeau Lascary,Lens,"FW,MF",21.0,c90f380c,GLP,28.959019,35.80958,24.94562,1
Yaya Kader Fofana,Reims,"MF,FW",20.0,cedc53d2,MLI,27.719984,35.706215,23.625761,1
Rasmus Nicolaisen,Toulouse,DF,27.0,3f319bb9,DEN,25.915031,35.4039,18.399439,0
Marco Asensio,Paris S,"FW,MF",28.0,45af8a54,ESP,28.701357,34.479603,23.622463,1
Folarin Balogun,Monaco,FW,23.0,31822f8c,USA,28.712574,35.689125,25.763336,1
Andy Delort,Montpellier,FW,32.0,d33c706e,ALG,27.834824,36.634438,25.57213,1
Jhoanner Chávez,Lens,"DF,MF",22.0,649b57e9,ECU,28.630434,36.859123,22.229166,1
Fodé Ballo-Touré,Le Havre,"DF,MF",27.0,f449640d,SEN,26.60503,37.500404,20.720982,0
Nampalys Mendy,Lens,MF,32.0,1598599e,SEN,26.332859,35.346924,21.639687,0
Mahamadou Diawara,Le Havre,MF,19.0,1906b842,FRA,25.792046,36.070942,21.464437,0
Nikola Maksimović,Montpellier,DF,32.0,16b9d5cf,SRB,26.229918,36.494408,18.643345,0
Pierre Cornud,Saint,DF,27.0,edeb21ff,FRA,26.278214,37.26892,19.887915,0
Florian Ayé,Auxerre,FW,27.0,718b8afd,FRA,27.284092,36.237244,25.718287,1
Elye Wahi,Marseille,FW,21.0,0d7b6576,FRA,28.341036,34.98484,25.757553,1
Maxence Caqueret,Lyon,MF,24.0,f81ef10d,FRA,26.999134,35.05425,21.851948,0
Jordan Teze,Monaco,DF,24.0,82e9b1bb,NED,28.6004,35.979153,21.043936,1
Daler Kuzyaev,Le Havre,MF,31.0,d4e93bab,RUS,25.874105,37.09772,20.531992,0
John Joe,Reims,MF,20.0,fd01216a,IRL,26.12655,37.10397,21.846863,0
Mohamed Meité,Rennes,FW,16.0,424cbbb3,FRA,28.209528,36.333336,25.883425,1
Andrew Omobamidele,Strasbourg,DF,22.0,c393a6c4,IRL,26.745695,35.25189,18.240593,0
Jean-Kevin Duverne,Nantes,DF,27.0,0cbc8baa,HAI,27.36609,36.715477,20.243242,0
Bamba Dieng,Angers,FW,24.0,40774c6b,SEN,27.571709,35.60481,25.779074,1
Ben Old,Saint,"FW,MF",21.0,e14e818c,NZL,28.12992,36.813457,24.127823,1
Amine Harit,Marseille,MF,27.0,e7d59f4f,MAR,29.252142,34.45576,22.802149,1
Tino Kadewere,Nantes,"MF,FW",28.0,7d08063d,ZIM,27.09249,35.78586,23.754112,0
Krépin Diatta,Monaco,"DF,FW",25.0,8104e41e,SEN,28.013454,35.978386,20.42462,0
