player_name,equipe,positions,age,player_id,player_country_code,UMAP_1,UMAP_2,UMAP_3
Lee Kang-in,Paris S,"FW,MF",23.0,8455ad90,KOR,5.358349,2.5130873,9.03524
Gabriel Osho,Auxerre,DF,25.0,cd889153,NGA,10.71249,4.02653,6.1080627
Esteban Lepaul,Angers,FW,24.0,85ce1949,FRA,6.2205334,-1.2771872,6.884579
Oumar Diakité,Reims,FW,20.0,44435c8f,CIV,5.9366517,-1.1143806,7.535871
Mohamed Ali Cho,Nice,"FW,MF",20.0,f8405304,FRA,5.8981304,0.6753614,7.9057903
Quentin Merlin,Marseille,DF,22.0,0bfca6a1,FRA,6.710527,2.7697067,7.0664487
Malick Fofana,Lyon,FW,19.0,8236f673,BEL,5.8763885,0.9029185,7.170745
Neil El Aynaoui,Lens,MF,23.0,17e1261b,MAR,6.731678,3.0883682,7.851356
Duje Ćaleta-Car,Lyon,DF,27.0,94f8d10c,CRO,10.301055,4.457028,6.3489246
Mathias Pereira Lage,Brest,"FW,MF",27.0,8846a40f,POR,6.347126,2.1604874,7.2284727
Valentin Rongier,Marseille,"MF,DF",29.0,ed45c4a5,FRA,7.7661138,4.507171,8.247743
Jordan Veretout,Lyon,MF,31.0,4a56052c,FRA,8.386171,3.2644486,7.437579
Pierre Lees-Melou,Brest,MF,31.0,f5044e54,FRA,8.109582,3.7539973,8.269964
Yassin Belkhdim,Angers,MF,22.0,e21d1928,FRA,8.79065,2.336852,8.345882
Frank Magri,Toulouse,"FW,MF",24.0,42fdb11d,CMR,6.498172,-1.3952006,7.3704863
Nathan Zeze,Nantes,DF,19.0,fb4c5b6e,FRA,10.076753,4.16637,6.1994925
Abdoulaye Bamba,Angers,DF,34.0,7fecbcdb,CIV,10.887024,3.475082,6.3470397
Christian Mawissa,Monaco,DF,19.0,2c70d915,FRA,9.558643,4.2916074,6.4657207
Tanguy Coulibaly,Montpellier,"FW,MF",23.0,05ba9d7c,FRA,6.9232593,0.22632669,7.09527
M'Bala Nzola,Lens,FW,27.0,a4948e67,ANG,5.624222,-1.1722497,7.1240644
Kévin Danois,Auxerre,MF,20.0,e76f6fbe,FRA,8.059063,2.7289624,8.231145
Christopher Wooh,Rennes,DF,22.0,b003239d,CMR,9.520138,4.599219,5.4791145
André Ayew,Le Havre,FW,34.0,5dbefa9d,GHA,6.9175053,-1.3058352,6.9662685
Georges Mikautadze,Lyon,FW,23.0,4788cb6b,GEO,5.309511,-0.2791834,7.0100055
Derek Cornelius,Marseille,DF,26.0,577744b8,CAN,9.348613,5.392957,6.1025567
Anass Zaroury,Lens,"FW,MF",23.0,07d65234,MAR,6.8908057,2.347792,6.3437476
Ali Abdi,Nice,"DF,MF",30.0,ad7cdb35,TUN,7.546758,2.3637657,7.3833437
Przemysław Frankowski,Lens,DF,29.0,00a8d210,POL,6.677689,3.359607,7.182735
Malang Sarr,Lens,DF,25.0,4315f30d,FRA,9.674522,3.8379126,6.295238
Julien Le Cardinal,Brest,DF,26.0,547a72ad,FRA,9.853215,4.338742,5.725478
Emmanuel Biumla,Angers,DF,19.0,e5a94f46,FRA,11.314624,3.2784195,5.8762307
Kamory Doumbia,Brest,"MF,FW",21.0,9226aa22,MLI,7.8578453,1.6394017,6.890979
Sorba Thomas,Nantes,"FW,MF",24.0,8725a42e,WAL,7.247965,2.1861672,6.171073
Lilian Raolisoa,Angers,"DF,FW",24.0,79a793b7,FRA,8.61426,1.9669312,6.919671
Amadou Koné,Reims,MF,19.0,2eb1ec07,MLI,8.993217,2.8352363,8.058336
