tsne_1,tsne_2,tsne_3,player_name,equipe,positions
2.9115474,-30.58585,6.5572658,Breel Embolo,Monaco,"FW,MF"
1.7142296,-32.652866,15.267697,Gaëtan Laborde,Nice,FW
32.941715,-7.343398,4.4073687,Deiver Machado,Lens,"DF,MF"
-12.794035,26.171404,-17.21284,Becir Omeragic,Montpellier,DF
3.8048697,-5.4617906,2.9632552,Florian Sotoca,Lens,"FW,MF"
5.882281,10.607815,-8.142084,Haris Belkebla,Angers,MF
23.324112,-3.5971713,7.5464697,Gabriel Gudmundsson,Lille,DF
7.297873,-2.7033846,-0.06061612,Félix Lemaréchal,Strasbourg,"MF,FW"
-4.5726657,16.40171,-3.7483242,Pablo Rosario,Nice,"MF,DF"
8.010824,11.529797,-0.60738295,Jordan Ferri,Montpellier,MF
5.2778063,7.136339,-0.37399912,Benjamin Bouchouari,Saint,MF
10.7713,-5.022505,6.8169584,Hákon Arnar Haraldsson,Lille,"MF,FW"
0.22947423,-21.983004,8.568381,Jim Allevinah,Angers,FW
13.080405,-14.755512,15.618426,Eliesse Ben Seghir,Monaco,"MF,FW"
3.7877626,21.33522,-6.669358,Aïssa Mandi,Lille,DF
15.9797535,-21.8642,22.862776,Ousmane Dembélé,Paris S,FW
13.032508,-26.326828,12.825476,Désiré Doué,Paris S,"FW,MF"
8.169103,32.710346,-1.3702294,Marquinhos,Paris S,DF
-2.6610177,28.138302,-11.166162,Abdoulaye Niakhate Ndiaye,Brest,DF
0.9853657,25.879059,-15.388397,Joseph Okumu,Reims,DF
-9.242527,-31.084322,-1.3599406,Marshall Munetsi,Reims,MF
13.607778,2.4230921,-8.117008,Rabby Nzingoula,Montpellier,MF
6.349387,23.023335,-6.8710146,Hans Hateboer,Rennes,DF
31.871906,-6.777287,1.0109107,Massadio Haïdara,Brest,DF
21.58071,-5.464343,11.208914,Nuno Mendes,Paris S,DF
-2.2264442,-27.812778,7.696263,Joshua King,Toulouse,"FW,MF"
13.691787,-8.785856,15.801535,Lee Kang-in,Paris S,"FW,MF"
-14.243506,21.775927,-10.4111805,Gabriel Osho,Auxerre,DF
-9.546882,-29.649878,8.49581,Esteban Lepaul,Angers,FW
-6.18778,-29.606888,10.448717,Oumar Diakité,Reims,FW
4.861761,-17.514336,12.469232,Mohamed Ali Cho,Nice,"FW,MF"
15.344581,-2.685348,7.8559313,Quentin Merlin,Marseille,DF
6.5968165,-18.499722,10.552852,Malick Fofana,Lyon,FW
9.603199,7.690757,8.618895,Neil El Aynaoui,Lens,MF
-11.534408,24.251446,-7.624789,Duje Ćaleta-Car,Lyon,DF
7.258001,-0.17906596,12.1482725,Mathias Pereira Lage,Brest,"FW,MF"
9.892239,14.981344,-6.350763,Valentin Rongier,Marseille,"MF,DF"
0.86929196,13.07018,-1.9022274,Jordan Veretout,Lyon,MF
6.104936,15.196745,-1.793248,Pierre Lees-Melou,Brest,MF
4.9528093,2.0153956,-8.289375,Yassin Belkhdim,Angers,MF
-6.930765,-33.18927,5.4710717,Frank Magri,Toulouse,"FW,MF"
-7.5686026,23.27545,-9.871332,Nathan Zeze,Nantes,DF
-18.640724,19.617672,-7.5621233,Abdoulaye Bamba,Angers,DF
-4.6303883,22.140993,-10.244573,Christian Mawissa,Monaco,DF
-2.057489,-18.992876,-2.816802,Tanguy Coulibaly,Montpellier,"FW,MF"
-10.03402,-31.392965,11.945465,M'Bala Nzola,Lens,FW
5.1071453,1.2896976,-1.5877311,Kévin Danois,Auxerre,MF
