player_name,equipe,positions,age,player_id,player_country_code,UMAP_1,UMAP_2,UMAP_3
Jonathan Rowe,Marseille,"FW,MF",21.0,8c12f884,ENG,19.36721,5.107832,1.1489849
Alidu Seidu,Rennes,DF,24.0,cea59f02,GHA,16.710484,8.456521,3.76343
Yoann Salmier,Le Havre,DF,31.0,c3725db2,GUF,15.065419,10.126338,5.7431993
Yvann Macon,Saint,DF,25.0,0bb6e193,FRA,17.579931,8.34002,3.532194
Jordan Amavi,Brest,DF,30.0,22721b88,FRA,17.159998,8.765572,3.5699184
Tom Louchet,Nice,"DF,MF",21.0,f999e9be,FRA,17.235489,7.894191,2.6345706
Sekou Mara,Strasbourg,"FW,MF",22.0,3544641e,FRA,21.649254,7.0979257,2.0819235
Maxime Bernauer,Saint,DF,26.0,43750e5d,FRA,14.0916815,8.70853,4.4851456
Boubakar Kouyaté,Montpellier,DF,27.0,562a4799,MLI,14.545721,9.933257,5.591868
Teddy Teuma,Reims,MF,30.0,5c26ca51,MLT,16.727976,6.7754846,2.944072
Angel Gomes,Lille,MF,23.0,645a3363,ENG,18.385462,6.1823983,2.6072607
Saïd Benrahma,Lyon,"FW,MF",28.0,5a04fd92,ALG,18.673569,5.0926914,1.1670262
Augustine Boakye,Saint,"FW,MF",23.0,59e9edb5,GHA,20.280073,6.471553,1.676711
Mathieu Cafaro,Saint,"MF,FW",27.0,2a657da0,FRA,19.374617,7.1181574,2.0584865
Rayan Raveloson,Auxerre,"MF,DF",27.0,fb3236a7,MAD,16.585472,8.291062,5.479404
George Ilenikhena,Monaco,FW,17.0,78c3ad07,NGA,21.634586,8.407357,0.8508123
Lucas Mincarelli,Montpellier,DF,20.0,02b3733e,FRA,17.101831,9.281672,4.7964735
Jacques Ekomie,Angers,"DF,FW",20.0,8d5016e6,GAB,18.725687,9.007392,4.5535154
Mikayil Ngor Faye,Rennes,DF,20.0,b37ae816,SEN,14.151575,8.239257,4.8731437
Abdulai Juma Bah,Lens,DF,18.0,7b505397,SLE,14.735342,9.557708,5.6891313
Pol Lirola,Marseille,DF,26.0,ff800ed8,ESP,16.318304,9.79961,4.256851
Assane Dioussé,Auxerre,MF,26.0,7f622eef,SEN,16.720684,7.763733,5.3704515
Glen Kamara,Rennes,MF,28.0,4da9191b,FIN,17.518543,7.148675,5.0856967
Emmanuel Sabbi,Le Havre,"FW,MF",26.0,2e1b7c83,USA,21.069332,6.7923875,1.8771807
Ismaël Bennacer,Marseille,MF,26.0,db092d3b,ALG,15.61388,5.6675153,3.5656788
Chuba Akpom,Lille,FW,28.0,e2b384d2,ENG,21.222668,8.061614,0.22239962
Luck Zogbé,Brest,DF,19.0,3725b44f,CIV,17.778349,8.533174,4.2017984
Rémy Labeau Lascary,Lens,"FW,MF",21.0,c90f380c,GLP,20.602077,6.4386992,1.1832929
Yaya Kader Fofana,Reims,"MF,FW",20.0,cedc53d2,MLI,19.300793,7.4544187,3.395293
Rasmus Nicolaisen,Toulouse,DF,27.0,3f319bb9,DEN,14.600193,10.842752,4.690788
Marco Asensio,Paris S,"FW,MF",28.0,45af8a54,ESP,18.70043,5.4020834,1.5833827
Folarin Balogun,Monaco,FW,23.0,31822f8c,USA,21.395899,8.025269,1.8952016
Andy Delort,Montpellier,FW,32.0,d33c706e,ALG,22.356146,8.19243,1.6674652
Jhoanner Chávez,Lens,"DF,MF",22.0,649b57e9,ECU,17.735321,7.905998,1.8548778
Fodé Ballo-Touré,Le Havre,"DF,MF",27.0,f449640d,SEN,17.523375,9.526989,4.5142875
Nampalys Mendy,Lens,MF,32.0,1598599e,SEN,17.652061,7.445536,4.998586
Mahamadou Diawara,Le Havre,MF,19.0,1906b842,FRA,18.54286,8.264102,5.41342
Nikola Maksimović,Montpellier,DF,32.0,16b9d5cf,SRB,15.10831,9.414006,5.8143635
Pierre Cornud,Saint,DF,27.0,edeb21ff,FRA,16.49609,9.42173,4.6160407
Florian Ayé,Auxerre,FW,27.0,718b8afd,FRA,22.326708,7.999812,2.2408736
Elye Wahi,Marseille,FW,21.0,0d7b6576,FRA,21.57489,8.508015,1.0633397
Maxence Caqueret,Lyon,MF,24.0,f81ef10d,FRA,17.802248,6.3922606,4.96702
Jordan Teze,Monaco,DF,24.0,82e9b1bb,NED,17.31653,8.920498,2.1894112
Daler Kuzyaev,Le Havre,MF,31.0,d4e93bab,RUS,17.420387,8.577921,5.4106755
John Joe,Reims,MF,20.0,fd01216a,IRL,19.043983,8.431521,4.9427094
Mohamed Meité,Rennes,FW,16.0,424cbbb3,FRA,22.184616,8.227376,1.3572947
Andrew Omobamidele,Strasbourg,DF,22.0,c393a6c4,IRL,13.575107,9.108047,4.9632916
Jean-Kevin Duverne,Nantes,DF,27.0,0cbc8baa,HAI,17.136318,9.019065,3.6246212
Bamba Dieng,Angers,FW,24.0,40774c6b,SEN,21.323801,8.059294,0.65298027
Ben Old,Saint,"FW,MF",21.0,e14e818c,NZL,20.119099,6.481082,2.0825794
Amine Harit,Marseille,MF,27.0,e7d59f4f,MAR,17.782715,5.4322243,2.021048
Tino Kadewere,Nantes,"MF,FW",28.0,7d08063d,ZIM,19.686108,7.2484274,3.545729
Krépin Diatta,Monaco,"DF,FW",25.0,8104e41e,SEN,17.059748,8.685188,3.4097526
