,PC1,PC2,PC3,player_name,equipe,positions
58,10.028401003108025,1.125244118085007,-3.369076692461144,Corentin Tolisso,Lyon,MF
59,4.811108537681724,1.4178461848818829,-4.75841243369832,Abdoulaye Touré,Le Havre,MF
60,1.2336187693793539,3.007020824151831,-0.08842655395857278,Hugo Magnetti,Brest,MF
61,0.11205341776828283,8.195061577024397,-1.1851622257035548,Etienne Youte Kinkoue,Le Havre,DF
62,3.954782854068541,4.0045098249688005,-2.4243012135358777,Douglas,Nantes,MF
63,2.3638664061130847,8.048221509665684,-2.3929199454645347,Mickael Nade,Saint,DF
64,11.027019202185647,-2.401197771215187,9.041448859401243,Jonathan Clauss,Nice,"DF,MF"
65,5.136029064598797,-9.200564568779189,-6.071043242625109,Lassine Sinayoko,Auxerre,"FW,MF"
66,10.853689230202658,-8.731039820338085,2.6967015186925676,Ludovic Blas,Rennes,"MF,FW"
67,-2.4827884174389103,-6.660535966033561,-6.691597601316699,Emanuel Emegha,Strasbourg,FW
68,6.633583721785596,3.547689549548932,1.7754989843037154,Gideon Mensah,Auxerre,DF
69,8.795068670264891,11.608579985423205,-2.2545117001336936,Leonardo Balerdi,Marseille,DF
70,4.188742377843031,-5.869252297276068,-3.0599115263586887,Takumi Minamino,Monaco,"MF,FW"
71,6.4266534118625485,-3.165705941055724,-0.762181414464712,Andy Diouf,Lens,MF
72,2.275669085423237,8.248059408773795,-2.1341402034404093,Moïse Bombito,Nice,DF
73,2.386289609065573,7.823724607979031,-1.2573349832953908,Cédric Kipré,Reims,DF
74,9.55002941268063,-11.809851649567234,-4.18392737407368,Bradley Barcola,Paris S,FW
75,0.8439201235030249,2.502822278937183,1.0412194600353954,Kelvin Amian,Nantes,DF
76,7.384438853452098,0.31447737921452723,3.767746196283044,Gabriel Suazo,Toulouse,DF
77,4.340863723749116,1.2132792369570462,-2.4076792437753505,Denis Zakaria,Monaco,MF
78,0.402107970880918,6.173444250501769,-2.2470280180734865,Modibo Sagnan,Montpellier,DF
79,3.396962770708457,9.881436114045982,-2.3368153052751603,Willian Pacho,Paris S,DF
80,4.725767840856493,3.7700470047330152,1.1219132367796336,Dennis Appiah,Saint,DF
81,3.712063811953508,1.742920703170428,1.8726362602019646,Ki-Jana Hoever,Auxerre,DF
82,1.915513134556308,6.740590989160549,-1.4316265590376263,Jonathan Gradit,Lens,DF
83,3.853656090147203,-5.354484960565752,3.5106161128102937,Sebastian Nanasi,Strasbourg,"MF,FW"
84,3.8260823537258024,3.7199255071081665,2.073547024564713,Djibril Sidibé,Toulouse,DF
85,3.11356877018618,-0.6779980097742899,-1.0764047134323032,Yassine Kechta,Le Havre,"MF,FW"
86,3.697262385944166,6.286276710723889,-1.538104841555037,Wilfried Singo,Monaco,DF
87,5.013015406103129,-7.4700927747996335,-2.9654046278927617,Hamed Junior Traorè,Auxerre,MF
88,3.2229036900065577,3.6584569802132845,-0.7542588529787257,Azor Matusiwa,Rennes,MF
89,12.863451235772123,-0.2291427703804249,1.5335574403610321,Achraf Hakimi,Paris S,DF
90,8.277743897671327,2.485942734657267,0.3691189673904176,Vanderson,Monaco,DF
91,10.521608555947333,0.6648728183021508,6.288684373551086,Lamine Camara,Monaco,MF
92,0.8147238350867606,-7.44407195191118,-6.3100026620775935,Alexandre Lacazette,Lyon,FW
93,-0.35837084978284656,2.3274551846454687,0.19832416247885726,Nicolas Cozza,Nantes,"DF,MF"
94,6.437221443702364,2.8468826242372702,-0.3575096812613151,Warren Zaïre-Emery,Paris S,"MF,DF"
95,1.3002511870702975,0.37322469804081465,-1.4844762199237793,Johann Lepenant,Nantes,MF
96,2.042863470371147,3.3545517276231265,1.325741745928671,Carlens Arcus,Angers,DF
97,12.31063442618167,5.230247819177025,1.5920085828195856,Vitinha,Paris S,MF
98,14.766050929739565,-10.953118717463196,6.29118105983284,Rayan Cherki,Lyon,"FW,MF"
99,3.895134598728235,7.549354548019241,-0.7886475954765676,Geoffrey Kondogbia,Marseille,"DF,MF"
100,-0.3846889698132791,7.439042325211883,-1.036559697676099,Nicolas Pallois,Nantes,DF
101,-0.8174903541129432,7.502537855935768,-1.9031423557996865,Dylan Batubinsika,Saint,DF
102,5.069437616483166,9.950198465276857,-1.2199206600171797,Lucas Beraldo,Paris S,DF
103,3.803522436314871,4.6559301638708295,0.9610913034864321,Nemanja Matić,Lyon,MF
104,1.9546548444572491,-5.781068608453708,-2.723918821614319,Josué Casimir,Le Havre,"FW,MF"
105,5.881488745728581,1.5316510558093033,0.8788293178786575,Ainsley Maitland-Niles,Lyon,DF
106,0.4352549487763536,2.4527348221778817,1.3531376040432783,Aurélio Buta,Reims,DF
107,1.7756743572422449,7.207655815376637,-0.6032933859160504,Dante,Nice,DF
108,0.013367992190441089,1.9640309601274721,-2.653081441456012,Jean-Eudes Aholou,Angers,MF
109,0.12730824930707502,5.498392064172566,-1.8683530471912682,Sinaly Diomande,Auxerre,DF
110,4.478701771978576,2.4465441376608923,0.664310459722094,Melvin Bard,Nice,"DF,MF"
111,1.7223171712284284,6.293804121207999,-1.910650420946484,Youssouf Ndayishimiye,Nice,DF
112,6.80327425926968,0.2473173546832008,5.824362849391791,Caio Henrique Oliveira Silva,Monaco,DF
113,5.724917144518482,3.088731008450821,-0.3235183135203045,Thomas Meunier,Lille,DF
114,8.407466902083625,0.380848273185487,0.31745643944976965,Fabián Ruiz Peña,Paris S,MF
115,1.6563983225011507,-5.099235598494247,-3.5404705073493514,Issa Soumaré,Le Havre,"FW,MF"
116,3.5025449407610822,3.123052089659484,-2.06625636655921,Nicolás Tagliafico,Lyon,DF
117,-0.9989405387503497,-7.181138348213126,-5.346462623250437,Zakaria Aboukhlal,Toulouse,"MF,FW"
118,0.861125776155444,2.932013619658872,2.380567398019599,Enzo Tchato,Montpellier,DF
119,4.144712035362765,-8.479501604078106,1.9120416985399085,Farid El Melali,Angers,FW
120,-0.5523701783388614,3.2516681733414137,0.7631596522146913,Joris Chotard,Montpellier,MF
121,-1.3608963103989307,-6.124363279640852,-3.540660177120313,Lucas Stassin,Saint,FW
122,8.252884347536597,1.3801138885142419,-0.3105579729696538,João Neves,Paris S,"MF,DF"
123,0.5833865894210489,-7.2614014703753575,-4.816128890082776,Breel Embolo,Monaco,"FW,MF"
124,-0.186579853361951,-6.213083688270598,-5.09998922344242,Gaëtan Laborde,Nice,FW
125,2.176735060901719,-1.007270639878245,0.43117941144032473,Deiver Machado,Lens,"DF,MF"
126,-2.36054016407497,4.895933052556948,-0.5900122773619183,Becir Omeragic,Montpellier,DF
127,2.5685306158927723,-2.4752083082656777,-0.3619169319710231,Florian Sotoca,Lens,"FW,MF"
128,-0.9992500071166602,3.817889898007348,0.18091069469555995,Haris Belkebla,Angers,MF
129,2.5444953968394612,1.1249668216549784,0.9513655048132367,Gabriel Gudmundsson,Lille,DF
130,0.5580285799156249,-2.349711438608521,-0.561547610398901,Félix Lemaréchal,Strasbourg,"MF,FW"
131,-1.1764261356426389,1.6035924880690606,-1.366925105381837,Pablo Rosario,Nice,"MF,DF"
132,3.0879837559134433,3.6721367804322047,0.31416718457271103,Jordan Ferri,Montpellier,MF
133,2.191490606039227,0.8650333497442689,0.06475152705577066,Benjamin Bouchouari,Saint,MF
134,3.874127691638333,-4.116937298148679,2.1058169569744627,Hákon Arnar Haraldsson,Lille,"MF,FW"
135,-1.0345212518789604,-4.438947197356206,-2.0879530689576518,Jim Allevinah,Angers,FW
136,6.96527796217785,-6.680223854645338,0.45427370955821467,Eliesse Ben Seghir,Monaco,"MF,FW"
137,-0.05581420473719715,5.27781227699304,1.0806650847864627,Aïssa Mandi,Lille,DF
138,10.176194663622224,-12.453421849556577,-1.1539461808407634,Ousmane Dembélé,Paris S,FW
139,11.358075800430198,-9.53125879763112,-1.074694411797481,Désiré Doué,Paris S,"FW,MF"
140,4.469108641244372,8.427095598547227,-0.7885716001237644,Marquinhos,Paris S,DF
141,-1.3442003805366907,6.498762949745645,-1.9811330287456657,Abdoulaye Niakhate Ndiaye,Brest,DF
142,0.9940780096612413,7.101467569498566,-0.1630322386307324,Joseph Okumu,Reims,DF
143,-2.9989257706410792,-1.3550905715099657,-2.4708786974541908,Marshall Munetsi,Reims,MF
144,0.42901091200454555,0.35448824672512025,-1.4621455299684483,Rabby Nzingoula,Montpellier,MF
145,0.5491937041318609,3.9750852570374615,0.6014381619615848,Hans Hateboer,Rennes,DF
146,-0.4600634000511979,1.565992079215909,1.0314921399951604,Massadio Haïdara,Brest,DF
147,7.073788687594125,0.7719507253135146,2.2386007280640285,Nuno Mendes,Paris S,DF
148,-2.1511884352831836,-5.1865451100986055,-3.702546628403426,Joshua King,Toulouse,"FW,MF"
149,7.485235702266945,-4.198230998561477,5.407481491500152,Lee Kang-in,Paris S,"FW,MF"
150,-4.00890668847072,4.215015288379742,-0.4103841644414187,Gabriel Osho,Auxerre,DF
151,-4.372990385139622,-3.5509798566868094,-3.083324091349534,Esteban Lepaul,Angers,FW
152,-2.5049758283197274,-4.042828447780646,-3.3428524210670107,Oumar Diakité,Reims,FW
153,1.1119868349866402,-7.038209970364009,-0.8896493381887121,Mohamed Ali Cho,Nice,"FW,MF"
154,2.526657085677625,-1.3534195307533095,2.521851891683065,Quentin Merlin,Marseille,DF
155,1.944269774632288,-7.0055430334106745,-1.1149730638443927,Malick Fofana,Lyon,FW
156,1.8098048046462525,0.16582359737914212,2.2470734382957516,Neil El Aynaoui,Lens,MF
157,-2.6645359079280992,5.670302194159157,-1.8697697017808053,Duje Ćaleta-Car,Lyon,DF
158,1.4759189830858843,-4.154167582253259,2.2968735673659495,Mathias Pereira Lage,Brest,"FW,MF"
159,3.1047328256886013,4.110679526880944,-0.9367417019943143,Valentin Rongier,Marseille,"MF,DF"
160,-0.6812891242301408,1.5550237938592741,0.36143133748958167,Jordan Veretout,Lyon,MF
161,2.993877126461897,2.1984731628372765,0.7708365615898588,Pierre Lees-Melou,Brest,MF
162,-3.159235994747751,1.4437878542998879,-0.6329314825144167,Yassin Belkhdim,Angers,MF
163,-4.170447994183368,-4.253800344983095,-4.1237719669406445,Frank Magri,Toulouse,"FW,MF"
164,-2.846035841971492,5.41430467428382,-0.7804997264843758,Nathan Zeze,Nantes,DF
165,-5.500009972851746,3.0416232536237646,0.3856750699241852,Abdoulaye Bamba,Angers,DF
166,-2.041761640974468,4.490081362522839,-0.6917443448606007,Christian Mawissa,Monaco,DF
167,-1.617888623500151,-3.437225380306303,-2.4265199388772523,Tanguy Coulibaly,Montpellier,"FW,MF"
168,-3.635974576444094,-6.020592194444973,-4.564774846065192,M'Bala Nzola,Lens,FW
169,0.24841755974708749,-0.18970110557850792,-0.09162172872336351,Kévin Danois,Auxerre,MF
170,-2.3575120356964465,4.6004607164821065,-1.5904576711572358,Christopher Wooh,Rennes,DF
171,-5.756575028734969,-2.306613858986369,-2.3570156230539467,André Ayew,Le Havre,FW
172,-0.41989983387125107,-7.953439760369557,-4.348958459152308,Georges Mikautadze,Lyon,FW
173,-0.7605905344787666,6.38851745353197,-0.7307661128621595,Derek Cornelius,Marseille,DF
174,1.4944606338018698,-3.6992644755187927,3.8765732120896024,Anass Zaroury,Lens,"FW,MF"
175,0.0996008257243674,-1.3655199746832787,-0.03480968463772304,Ali Abdi,Nice,"DF,MF"
176,2.102053756243773,0.12337393908044764,3.15565271067471,Przemysław Frankowski,Lens,DF
177,-2.1891510688955216,5.152453882896309,0.6803256356596561,Malang Sarr,Lens,DF
178,-2.8164502403035767,4.82380507664427,-0.14956461638968074,Julien Le Cardinal,Brest,DF
179,-5.993594905874777,2.601277504488263,-0.19911854749426353,Emmanuel Biumla,Angers,DF
180,1.1933430889491543,-1.9607248057851354,1.437613935463607,Kamory Doumbia,Brest,"MF,FW"
181,-0.8420708095414032,-3.177383891350897,4.801107992453239,Sorba Thomas,Nantes,"FW,MF"
182,-0.6531168358199028,-0.8194016805545915,3.977402813706274,Lilian Raolisoa,Angers,"DF,FW"
183,-1.8511358483878397,2.0563464644694647,-0.3849950044268037,Amadou Koné,Reims,MF
184,0.5765435169173099,-5.108888034560264,0.38988231003893825,Osame Sahraoui,Lille,"FW,MF"
185,-1.0234275421639611,1.793852877688172,1.4151096384840036,André Gomes,Lille,MF
186,-1.3385643417611595,4.887859519075757,1.3669293748272175,Emmanuel Agbadou,Reims,DF
187,2.2073404777324956,-4.551719626470365,3.684852354354738,Romain Del Castillo,Brest,FW
188,-4.359240025679309,-3.353583476708045,-3.651581353854444,Mostafa Mohamed,Nantes,FW
189,0.10248001664312555,1.417570427657703,2.32208822462903,Florian Tardieu,Saint,MF
190,-3.678039430003362,3.6328935872981094,-0.6708819632409403,Arouna Sangante,Le Havre,DF
191,-3.8917388079484603,-4.119810469060577,-3.0060931492916345,Abdallah Sima,Brest,"FW,MF"
192,-2.5284194830827036,1.47263915828321,0.41847640903804734,Tanner Tessmann,Lyon,MF
193,-2.5183014664217542,3.661949622577939,0.2007258941668556,Lilian Brassier,Rennes,DF
194,-4.740229391858547,2.1360651169519045,1.1252603126856522,Falaye Sacko,Montpellier,DF
195,-4.25103555950188,-5.918111150532917,-3.183104249889652,Mika Biereth,Monaco,FW
196,-4.326235244136265,4.171685626285813,-0.7145088946943979,Leo Skiri Østigård,Rennes,DF
197,-3.3629866395102663,0.9468328588972957,0.5625391233733588,Ngal'Ayel Mukau,Lille,MF
198,-3.5156734368945703,-3.8923036874589956,-0.9904081811359973,Shavy Babicka,Toulouse,"MF,FW"
199,-1.9065062666956114,-0.5609001604423534,2.097198759885034,Jordan James,Rennes,MF
200,-0.7295941182316212,-0.7053790942270524,5.963661503696822,Christopher Operi,Le Havre,"DF,FW"
201,-3.138044635305258,-3.7937299006996983,-0.5577351748695699,Arnaud Nordin,Montpellier,FW
202,-3.9590221666356054,0.07349476890755098,1.8544918302854234,Nhoa Sangui,Reims,"DF,MF"
203,-1.767971105766616,1.2668002276859054,1.5950436216034272,Valentín Barco,Strasbourg,"MF,DF"
204,-3.4911810718300123,0.4811964652362395,1.6940794781738346,Issiaga Sylla,Montpellier,DF
205,0.46330318429998674,-1.4010100178600258,1.0371547681660518,Aleksandr Golovin,Monaco,"MF,FW"
206,-3.5603534257159515,0.7415642479482557,0.3600474321503029,Ayyoub Bouaddi,Lille,MF
207,-3.528873041050222,-4.623805445586243,-2.3023842121563125,Mama Samba Baldé,Brest,FW
208,-1.146533128250522,-2.559790185053727,3.062705944914361,Mitchel Bakker,Lille,"FW,DF"
209,-2.9090285579835253,-1.4090126056562604,0.14549114852962391,Tanguy Ndombele,Nice,MF
210,-5.074440507500688,2.4402867065498244,1.184004909988184,Mory Gbane,Reims,"DF,MF"
211,-0.49845706465226675,0.5422401673556174,1.3410024630217778,Ruben Aguilar,Lens,"DF,MF"
212,-2.3626180069713514,1.450031748158421,1.0290782199653052,Djaoui Cissé,Rennes,MF
213,-2.731463412556702,-3.181663337847209,1.3422726896933903,Wahbi Khazri,Montpellier,"FW,MF"
214,-3.22888777848082,-4.978782038358855,-0.9719759030304527,Musa Al-Taamari,Montpellier,"FW,MF"
215,-4.030562393593779,0.4976933605368387,0.4842023567721167,Timothee Pembele,Le Havre,DF
216,-5.199843666706006,1.7181796592148837,0.7377437501102095,Jaydee Canvot,Toulouse,"DF,MF"
217,-4.987597558274683,1.7305155427231613,0.9843701422886092,Edimilson Fernandes,Brest,"MF,DF"
218,-1.7695882209540523,-4.4631558321592975,0.4772327462985333,Badredine Bouanani,Nice,"MF,FW"
219,-2.759620895465261,0.7275457587327718,2.0035881085575187,Abner,Lyon,DF
220,-3.609143371334667,3.804326239006036,-0.5592029739136933,Kevin Danso,Lens,DF
221,-6.769721632002871,-4.065616720106258,-2.3907576924675165,Akor Adams,Montpellier,FW
222,-5.1322617582634456,-5.617522853807054,-3.7879039602139692,Gonçalo Ramos,Paris S,FW
223,-3.3282466626418277,-4.689790200925051,0.2889686940460394,Matias Fernandez-Pardo,Lille,"FW,MF"
224,-0.42769600858799034,-3.4262777389324723,1.0269612854330865,Sofiane Diop,Nice,"MF,FW"
225,-4.51378461615569,-3.3231806414597687,-0.4034568202513394,Irvin Cardona,Saint,FW
226,-4.166606160354258,-0.2123546687895406,0.4504107895515296,Rassoul Ndiaye,Le Havre,MF
227,-2.43293135034915,-5.010132859684111,1.0750933812881838,Jeremie Boga,Nice,"MF,FW"
228,-2.745601203486961,-2.975336380894845,0.026520015047746842,Ernest Nuamah,Lyon,"FW,MF"
229,-3.0701868782491064,-6.828251473778897,1.5189708394082366,Amine Gouiri,Marseille,"FW,MF"
230,-5.358410043187708,0.49924110607587,0.585692151301384,Han-Noah Massengo,Auxerre,MF
231,-0.8026067426804435,-3.1042902443240994,2.205880634559943,Angelo Fulgini,Lens,"MF,FW"
232,-2.3584142283246066,-0.029249169127437635,1.3682682165078945,Louis Mouton,Saint,MF
233,-5.569864429859462,-2.910379592382311,-0.3276632769420755,Neal Maupay,Marseille,FW
234,-4.730614019846107,-0.6919323180731507,-0.11441012785416317,Aimen Moueffek,Saint,MF
235,-6.130006850723431,3.042965016875315,0.07757528405202745,Yunis Abdelhamid,Saint,DF
236,-3.442680966447865,0.3149135846912496,0.7103537416856559,Khalil Fayad,Montpellier,"MF,FW"
237,-2.4080859945359574,2.127713701859767,0.4626199349326055,Soungoutou Magassa,Monaco,MF
238,-3.991788937753257,3.664710849000619,-0.34038418314268587,Mohammed Salisu,Monaco,DF
239,-3.957791726195882,-0.9903897921511445,0.3554857919654415,Warren Kamanzi,Toulouse,"DF,MF"
240,-6.364063543582244,2.830812350263594,0.18513312661757747,Saidou Sow,Strasbourg,DF
241,-5.689958619626976,0.034116198663897764,0.6320489500970918,Théo Sainte-Luce,Montpellier,DF
242,1.1203345274729428,-3.3562560204198286,1.8408238821628637,Rémy Cabella,Lille,"FW,MF"
243,-1.085531243892493,1.341272776335746,2.0292058694029262,Paul Joly,Auxerre,DF
244,-4.47235096477936,0.15086126711831596,1.8170296170980302,Oussama Targhalline,Le Havre,MF
245,-2.842130504348386,-4.588652439562286,2.903524548719635,Edon Zhegrova,Lille,"FW,MF"
246,-1.5954580070674382,-1.2241770920286141,7.46706104945962,Yanis Zouaoui,Le Havre,"DF,FW"
247,-5.670577192475947,2.834066949928906,1.0046522957141228,Abdukodir Khusanov,Lens,DF
248,-5.705181148722744,3.2383120101377245,0.18988893030699605,Anthony Rouault,Rennes,DF
249,-4.903298376770653,-2.5745186503014343,-1.040475656677402,Ado Onaiwu,Auxerre,"MF,FW"
250,-4.3570398927142655,-0.03602846817804449,1.790600808903029,Junior Mwanga,Le Havre,MF
251,-0.16659243954486283,-2.0885459135174136,3.3787418466886434,Thiago Almada,Lyon,"MF,FW"
252,-4.784508003363521,0.06291289363235539,1.13297767554817,Sael Kumbedi,Lyon,DF
253,-4.437778517042657,1.4869072668469379,1.7867561394855318,Marcus Coco,Nantes,DF
254,-5.287740313284716,3.4737095110008767,-0.5306983180871324,Abakar Sylla,Strasbourg,DF
255,-6.692984081027217,1.946461884094023,0.23440016340652253,Yael Mouanga,Montpellier,DF
256,-3.754808679611729,-3.8215311437399744,0.8475307575583918,Antoine Joujou,Le Havre,"MF,FW"
257,-5.843097752668597,-4.152420049814702,-2.869595504009408,Ibrahima Niane,Angers,FW
258,-7.071972478742089,-2.4794800571256563,-1.9635771901515353,Theo Bair,Auxerre,FW
259,-3.5919364594515235,-1.0842720105216872,0.630134847692368,Ulisses Garcia,Marseille,DF
260,-5.2094022092553995,1.9321320064114087,0.7613402403381011,Jérémy Jacquet,Rennes,DF
261,-5.0100793472549014,0.6964610231772055,0.6501909846505641,Baptiste Santamaria,Nice,MF
262,-0.19994362523567133,-5.914381872208536,1.4331365742669262,Khvicha Kvaratskhelia,Paris S,FW
263,-6.183265321259091,-2.4690308459129353,-0.7373632127846266,Wesley Saïd,Lens,FW
264,-3.295820059929462,0.8993611016668123,1.1319315312969511,Ismaily,Lille,DF
265,-3.9010698378091826,-3.1215333935731495,1.0367313835291743,Romain Faivre,Brest,"MF,FW"
266,-5.380286210641254,1.0206045023358061,1.6795979066374471,Hiroki Sekine,Reims,DF
267,-6.827215638745418,-3.950471113693603,-1.2567315558887502,Goduine Koyalipou,Lens,FW
268,-3.9471245420450574,4.067728369617478,1.3607094318930688,Lucas Hernández,Paris S,DF
269,-6.590789116430544,-0.13378948068489216,1.19384304188691,Mathis Amougou,Saint,MF
270,-3.7558086228362906,-4.472233757463294,0.15610418150870478,Mamadou Diakhon,Reims,"FW,MF"
271,-5.976472789781426,2.8368879825700692,0.3802465669219526,Mohamed Abdelmoneim,Nice,DF
272,-7.816929055995551,-2.0149120307438397,-0.6870760502810241,Koka,Le Havre,FW
273,-3.776775379919538,-2.3925177683648564,3.798830018621038,Zinedine Ferhat,Angers,"FW,MF"
274,-4.312567945412271,-1.0183413042628229,1.030340849623463,Seko Fofana,Rennes,MF
275,-5.207243397341548,1.5258734120410529,0.8573770257635546,Antoine Mendy,Nice,DF
276,-6.441361676986434,-2.8043596686416814,-2.167313147879257,Ibrahim Sissoko,Saint,FW
277,-5.520980239103852,-0.8287438624932892,0.4930383277434342,Louis Leroux,Nantes,"MF,DF"
278,-4.434028737624025,-3.7021056396848486,1.9164021559444455,Albert Grønbaek,Rennes,"MF,FW"
279,-3.2047612641635057,-2.450247781405143,0.2005875221326264,Senny Mayulu,Paris S,MF
280,-3.0455583272778806,-5.619245301266387,-0.678204903787932,Jonathan Rowe,Marseille,"FW,MF"
281,-4.947091843774435,1.4004888362482382,1.5410605726186453,Alidu Seidu,Rennes,DF
282,-7.247906616814495,1.6975562949106315,0.4452627855814903,Yoann Salmier,Le Havre,DF
283,-5.62717686199945,0.2922487003140241,1.4378569673613537,Yvann Macon,Saint,DF
284,-5.152886538352576,1.2352068820702522,2.027860261481406,Jordan Amavi,Brest,DF
285,-4.2703190742919395,-0.279653362207102,2.178261979938121,Tom Louchet,Nice,"DF,MF"
286,-6.809750371152499,-2.5894133825759136,-0.7986169681238586,Sekou Mara,Strasbourg,"FW,MF"
287,-6.463321872699292,2.3773096286258255,1.7174784397846419,Maxime Bernauer,Saint,DF
288,-7.654964999468144,1.8530450008836676,0.13283163946137272,Boubakar Kouyaté,Montpellier,DF
