method,tag,eps,min_samples,silhouette,calinski_harabasz,davies_bouldin,n_clusters,n_noise
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.8289361397281044,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.8432717829829208,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.6425727774154911,20,0.4342980056536553,292.0164263693013,0.6828309945321674,6,77
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.6569084206703075,20,0.3702559336826344,254.55822247881656,0.7428086486772731,5,48
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.6712440639251239,20,0.40276333091364597,248.8611768426019,0.8147201751071624,4,36
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.6855797071799403,20,0.3449693093960873,203.1438813300327,0.923466965118186,3,21
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.6999153504347567,20,0.35014038242533757,209.24885376073425,0.9216916150706954,3,15
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7142509936895731,20,0.3243012244199318,188.77136623346706,1.2516371132897777,2,6
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7285866369443896,20,,,,1,3
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7429222801992059,20,,,,1,3
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7572579234540224,20,,,,1,1
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7715935667088388,20,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7859292099636552,20,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.8002648532184716,20,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.814600496473288,20,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.8289361397281044,20,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.8432717829829208,20,,,,1,0
