method,tag,eps,min_samples,silhouette,calinski_harabasz,davies_bouldin,n_clusters,n_noise
pca,joueurs_ligue1_PCA_raw,5.001694615023187,10,,,,1,47
pca,joueurs_ligue1_PCA_raw,5.2640197210338044,10,,,,1,32
pca,joueurs_ligue1_PCA_raw,5.526344827044422,10,,,,1,28
pca,joueurs_ligue1_PCA_raw,5.78866993305504,10,,,,1,24
pca,joueurs_ligue1_PCA_raw,6.050995039065658,10,,,,1,18
pca,joueurs_ligue1_PCA_raw,6.3133201450762755,10,,,,1,14
pca,joueurs_ligue1_PCA_raw,6.575645251086892,10,,,,1,11
pca,joueurs_ligue1_PCA_raw,2.9030937669382464,15,,,,1,224
pca,joueurs_ligue1_PCA_raw,3.165418872948864,15,,,,1,197
pca,joueurs_ligue1_PCA_raw,3.4277439789594815,15,,,,1,166
pca,joueurs_ligue1_PCA_raw,3.6900690849700992,15,,,,1,148
pca,joueurs_ligue1_PCA_raw,3.9523941909807165,15,,,,1,131
pca,joueurs_ligue1_PCA_raw,4.214719296991334,15,,,,1,108
pca,joueurs_ligue1_PCA_raw,4.477044403001952,15,,,,1,89
pca,joueurs_ligue1_PCA_raw,4.73936950901257,15,,,,1,70
pca,joueurs_ligue1_PCA_raw,5.001694615023187,15,,,,1,50
pca,joueurs_ligue1_PCA_raw,5.2640197210338044,15,,,,1,33
pca,joueurs_ligue1_PCA_raw,5.526344827044422,15,,,,1,28
pca,joueurs_ligue1_PCA_raw,5.78866993305504,15,,,,1,24
pca,joueurs_ligue1_PCA_raw,6.050995039065658,15,,,,1,18
pca,joueurs_ligue1_PCA_raw,6.3133201450762755,15,,,,1,14
pca,joueurs_ligue1_PCA_raw,6.575645251086892,15,,,,1,11
pca,joueurs_ligue1_PCA_raw,2.9030937669382464,20,,,,1,229
pca,joueurs_ligue1_PCA_raw,3.165418872948864,20,,,,1,203
pca,joueurs_ligue1_PCA_raw,3.4277439789594815,20,,,,1,170
pca,joueurs_ligue1_PCA_raw,3.6900690849700992,20,,,,1,149
