method,tag,eps,min_samples,silhouette,calinski_harabasz,davies_bouldin,n_clusters,n_noise
pca,joueurs_ligue1_PCA_custom_GK,5.301092606138712,20,,,,1,121
pca,joueurs_ligue1_PCA_custom_GK,5.520209040089451,20,,,,1,96
pca,joueurs_ligue1_PCA_custom_GK,5.739325474040189,20,,,,1,82
pca,joueurs_ligue1_PCA_custom_GK,5.958441907990927,20,,,,1,65
pca,joueurs_ligue1_PCA_custom_GK,6.1775583419416655,20,,,,1,49
pca,joueurs_ligue1_PCA_custom_GK,6.396674775892404,20,,,,1,42
pca,joueurs_ligue1_PCA_custom_GK,6.615791209843143,20,,,,1,33
pca,joueurs_ligue1_PCA_custom_GK,6.834907643793881,20,,,,1,27
pca,joueurs_ligue1_PCA_custom_GK,7.054024077744619,20,,,,1,20
pca,joueurs_ligue1_PCA_custom_GK,7.273140511695358,20,,,,1,16
pca,joueurs_ligue1_PCA_custom_GK,7.492256945646096,20,,,,1,13
pca,joueurs_ligue1_PCA_custom_GK,7.711373379596834,20,,,,1,10
pca,joueurs_ligue1_PCA_custom_GK,7.930489813547572,20,,,,1,7
