player_name,equipe,positions,isomap_1,isomap_2,isomap_3,isomap_4,isomap_5,cluster
Musa Al-Taamari,Montpellier,"FW,MF",-13.043974764445451,-0.2428953373525284,0.0856120422770811,-0.2832842316469823,-1.2546716981386086,1
Timothee Pembele,Le Havre,DF,-1.4538809174559535,-4.333525711406918,-0.0165511365386185,-0.1458388939107454,-2.3717394038273243,1
Jaydee Canvot,Toulouse,"DF,MF",-0.0722319676600585,-6.687145042405142,0.9612221161064703,-0.4019438114927057,0.470977129481253,1
Edimilson Fernandes,Brest,"MF,DF",0.6574881869025705,-7.0304512121234,1.128487808000517,-0.3429381505597092,2.875550255526507,1
Badredine Bouanani,Nice,"MF,FW",-10.564210149596589,2.424831371272319,2.345420560254635,-0.3529435896795665,2.072106466709398,1
Abner,Lyon,DF,0.6863927070019354,-1.9272933531329897,2.167274672770092,-0.2971176353515452,-0.9845968306550256,1
Kevin Danso,Lens,DF,5.500446726103006,-7.813574533788125,-0.4457805175024956,-0.3872442195596368,-0.156196019786255,1
Akor Adams,Montpellier,FW,-11.635947971357892,-5.899219806233723,-0.9830174226710714,-2.282407635658083,-3.4891558799728237,1
Gonçalo Ramos,Paris S,FW,-15.775397620221868,-4.951462328137136,-4.048247725898734,-4.460414307123531,2.886818122312216,4
Matias Fernandez-Pardo,Lille,"FW,MF",-9.963831086314888,-2.8431810484974696,-0.2618519585402684,1.183580684229092,-0.1951737252001959,1
Sofiane Diop,Nice,"MF,FW",-8.850643164161136,1.6063588104045672,3.4457618757223694,1.3515133622569764,3.200866748005436,1
Irvin Cardona,Saint,FW,-8.89754738698098,-3.223260194217772,0.3950073609097754,-2.791620030348376,0.8187423377272631,1
Rassoul Ndiaye,Le Havre,MF,-2.461824001033377,-5.07027853979638,0.9036531003078556,3.031020220107055,-0.7718613970010534,1
Jeremie Boga,Nice,"MF,FW",-10.226247105145568,0.4710491652608196,1.5908815835362866,-2.680036377129682,-0.0798966104529331,1
Ernest Nuamah,Lyon,"FW,MF",-7.154195886662259,-0.5264180743885205,0.5000613022866418,0.2488213058046384,0.7201210801972214,1
Amine Gouiri,Marseille,"FW,MF",-15.295260802805062,-2.1706083041161897,4.697758000470639,-0.962195990181728,4.141681393557466,1
Han-Noah Massengo,Auxerre,MF,-3.1673960858928005,-8.36729944172309,0.0273865902828059,0.8778111009393443,-0.8630556904652881,1
Angelo Fulgini,Lens,"MF,FW",-5.337160001268293,2.829430228785044,4.033062926599906,-1.9842635176520005,2.001799687535998,1
Louis Mouton,Saint,MF,-0.8648004878847112,-1.55966989793826,0.550152640477499,3.709821448949268,1.1552441088300849,1
Neal Maupay,Marseille,FW,-8.082594415420516,-7.166657850453706,1.669520381470833,1.1069988771097168,-1.4956951090425317,1
Aimen Moueffek,Saint,MF,-3.649562247950669,-3.76159571110072,-1.082484597585763,0.1581765709115006,-0.0495876122213113,1
Yunis Abdelhamid,Saint,DF,1.0393855465017576,-10.403537787111418,-1.5078805242860462,-4.005592938144365,-0.5402792174693861,1
Khalil Fayad,Montpellier,"MF,FW",-0.4931150711503864,-6.196981959665601,0.8976774501963497,3.916635936209735,1.21568619270668,1
Soungoutou Magassa,Monaco,MF,0.7054977112447989,-2.9057454100415856,-0.5080223524126074,3.337225626806628,0.7211667016425676,1
Mohammed Salisu,Monaco,DF,4.616727332211846,-6.990677828199368,-0.4522593273477505,-0.5174095662835873,0.0295178829923815,1
Warren Kamanzi,Toulouse,"DF,MF",-3.294084426507178,-3.8406745859321383,0.1562333322143739,0.2225930615328306,-2.5041524888377458,1
Saidou Sow,Strasbourg,DF,1.967106075784382,-10.427185941022117,0.3106856695393792,-1.9780832157563863,0.163720347000975,1
Théo Sainte-Luce,Montpellier,DF,-3.247051318236841,-5.555650937030206,-0.0438061018561925,-0.7010794611319411,-2.511603982400348,1
Rémy Cabella,Lille,"FW,MF",-4.684583109471788,3.121274858997201,2.698394797852925,2.1729965377782503,2.2853787979356275,1
Paul Joly,Auxerre,DF,2.574285646818914,-2.8197183931313705,3.598036313858228,5.050793315557583,-6.952030332664632,2
Oussama Targhalline,Le Havre,MF,-1.3432603166867088,-5.931667831322423,2.368549672160101,1.393482106585613,1.3802828457979923,1
Edon Zhegrova,Lille,"FW,MF",-9.78150548319504,-0.1194312263022815,5.321961236775412,-1.936892202801664,1.8145713528360372,1
Yanis Zouaoui,Le Havre,"DF,FW",-3.9062589469224926,-1.9685996925753424,9.409335564020884,2.5371495924649,4.3040038761717,3
Abdukodir Khusanov,Lens,DF,1.230653070161183,-10.47414305238377,1.5219743551992082,-0.4003172797222228,-0.0150568638745368,1
Anthony Rouault,Rennes,DF,2.606351084577241,-9.986653579841247,-0.10966560137521,-2.090456775042157,0.1597770621360405,1
Ado Onaiwu,Auxerre,"MF,FW",-8.924693970481142,-4.860887477203526,-1.993951244642028,-0.1056715016205174,-0.6332348163564825,1
Junior Mwanga,Le Havre,MF,-2.4839109881498134,-6.244527120584196,3.660028720544868,2.3847612520224075,1.9856811448376643,1
Thiago Almada,Lyon,"MF,FW",-3.744473230871306,0.8925852470559235,6.546526002257392,-0.7787739565924581,3.770523386109267,3
Sael Kumbedi,Lyon,DF,-2.054122563676091,-4.596429287670548,1.139594211418174,-0.1210923984820289,-2.005512088051368,1
Marcus Coco,Nantes,DF,-0.374790154808041,-6.870061567632764,3.5094995565705123,3.847530752399248,-4.596052679133394,2
Abakar Sylla,Strasbourg,DF,2.907220769288257,-11.587478875992243,0.0936544812084191,-1.7714602469140186,0.3997228986594144,1
Yael Mouanga,Montpellier,DF,0.2736716839414269,-9.370068992763173,-0.5507382590164482,-2.4972006461407688,-0.8077702126737749,1
Antoine Joujou,Le Havre,"MF,FW",-8.989409733825761,-2.2196104428453705,0.7395334370003461,-2.3000257460837727,-1.481612828598833,1
Ibrahima Niane,Angers,FW,-14.003540187142614,-4.916217792577644,-1.332961814908704,-2.2148688128958285,2.063394625566596,1
Theo Bair,Auxerre,FW,-11.930238542257175,-7.731739835451505,-2.2518395836087866,-2.312460574168116,-0.8970896823089928,1
Ulisses Garcia,Marseille,DF,-3.5939763029663965,-4.119770299546321,2.566283770955013,-0.0746311964120603,-3.136550578267447,1
Jérémy Jacquet,Rennes,DF,0.2611154566297195,-7.476455405461074,0.9521325409908772,-1.515468994347242,-0.2606986578382689,1
Baptiste Santamaria,Nice,MF,-0.6027699122874293,-6.087177234136138,0.6429661702968613,0.4694808008929222,0.640635158129852,1
Khvicha Kvaratskhelia,Paris S,FW,-11.7809182811896,2.8242064202639074,2.7691759598857324,-1.5032931470144557,1.5674784605832317,1
Wesley Saïd,Lens,FW,-7.746429445045488,-5.6223422381722505,-0.4455927234290706,-0.1784801983129327,-0.9923747320499116,1
Ismaily,Lille,DF,-0.6391903430611655,-2.764120645984524,2.0709849447505158,2.080198053289372,-2.1214093058038426,1
Romain Faivre,Brest,"MF,FW",-8.23040813276364,-2.1495437341223,2.8669328610683924,-0.8660751890138019,2.946436471185899,1
Hiroki Sekine,Reims,DF,-1.4330082225254654,-6.65566219034319,3.007677726386192,-0.6329694305096999,-1.144206090503464,1
Goduine Koyalipou,Lens,FW,-12.296370994270369,-6.683282492694537,-0.6296228927955706,-3.85761237096146,0.2727553353247349,1
Lucas Hernández,Paris S,DF,2.7611506441336697,-7.72686376605296,1.0977616700336714,0.5747815678300929,0.734620151261537,1
Mathis Amougou,Saint,MF,-2.704192886588784,-7.338986828752505,0.9347609393222812,1.1803885335295552,0.1880167354743471,1
Mamadou Diakhon,Reims,"FW,MF",-10.68106787258498,-2.335021447489422,0.4470180811725726,-1.5316260223163334,-2.159438104093216,1
Mohamed Abdelmoneim,Nice,DF,1.6787095262537746,-10.122185742785886,0.1036968434554699,-1.2728017948062864,-0.3366157844949158,1
Koka,Le Havre,FW,-8.19783849984131,-9.252544500542662,-0.5055514755002725,-5.353671376434252,0.3042484163010777,1
Zinedine Ferhat,Angers,"FW,MF",-6.856972683331232,-5.714498385782242,10.448487270198758,1.0477068263123397,0.5001696082157356,1
Seko Fofana,Rennes,MF,-3.1482631571665176,-3.301328880514075,1.205098897858482,-0.2642013469468207,1.0597503503391776,1
Antoine Mendy,Nice,DF,-0.4820771698228436,-6.270674470035264,1.210062214407536,0.1434181890039413,-0.7254565476829958,1
Ibrahim Sissoko,Saint,FW,-11.802469927449364,-6.004611101611548,-3.2514712286081675,2.2145739937925257,-0.8829770985489029,1
Louis Leroux,Nantes,"MF,DF",-4.98749887815816,-6.159563443206039,1.405351012807584,-0.9665443556811468,-1.2909280424244989,1
Albert Grønbaek,Rennes,"MF,FW",-7.776397892398811,-3.2489921431369124,4.607676101238489,0.3193785393652568,1.913497173082027,1
Senny Mayulu,Paris S,MF,-5.108996150113732,-1.8917303593259016,-1.1259576708581474,0.0937379064584911,-0.8188924315061309,1
Jonathan Rowe,Marseille,"FW,MF",-12.353018009332969,-0.3604114959433117,-0.0780328102280564,-3.315232107956034,-1.056322791180143,1
Alidu Seidu,Rennes,DF,-0.4076621129801762,-5.976325016775392,2.0022663449938545,2.188464299582256,-2.0070146208946853,1
Yoann Salmier,Le Havre,DF,-1.2337773378507662,-9.88206164189227,0.0819627330714887,-2.7746912945497573,-0.9101877995703838,1
Yvann Macon,Saint,DF,-1.813391341429482,-6.215332703316808,2.462979301169629,1.026992979481045,-1.0400930988772863,1
Jordan Amavi,Brest,DF,-0.8529775652007755,-7.072569067894145,3.4560164073115653,1.025927705095134,-1.8941404933999264,1
Tom Louchet,Nice,"DF,MF",-2.146282551401507,-4.656817937961653,2.9074102005514155,0.963294881325896,-1.6225819829478745,1
Sekou Mara,Strasbourg,"FW,MF",-8.256941097064901,-5.5038449951639405,-0.3346233079960749,-1.299256363979412,0.090403441436119,1
Maxime Bernauer,Saint,DF,-0.636585278917985,-11.852629960503302,2.624932332324601,0.7417021119289312,-2.0402176400057,1
Boubakar Kouyaté,Montpellier,DF,-2.067751323465941,-11.534302396262122,1.3044782028780613,-0.2171654131567654,-3.3948139617004096,1
Teddy Teuma,Reims,MF,-2.00400531511281,-2.078683116854024,5.8597685913458015,-0.4744681754417468,2.331846856064051,1
Angel Gomes,Lille,MF,-6.056840884394248,-5.028557677316844,4.485141722179009,-1.4444609741064145,0.5027756817498754,1
Saïd Benrahma,Lyon,"FW,MF",-7.971593541026709,-2.96631264408642,3.453808948669601,-1.604674078457126,0.8138658865207671,1
Augustine Boakye,Saint,"FW,MF",-7.757638449397374,-4.830630272894357,0.9500391653234856,-1.0633641551408428,1.289299749921365,1
Mathieu Cafaro,Saint,"MF,FW",-5.62212419603871,-6.267423503341435,4.639620238433414,-2.0642369678729304,0.7406920934298716,1
Rayan Raveloson,Auxerre,"MF,DF",-3.1867215575376715,-7.571374248720765,3.2824550861031887,-0.3984446051484238,1.4857122983887674,1
George Ilenikhena,Monaco,FW,-11.765474748784344,-7.801138270628071,-0.8433117355795242,-2.54644571675928,0.7137865832585149,1
Lucas Mincarelli,Montpellier,DF,-2.629463464217608,-8.310267474023222,1.2649994760980958,-0.7895930488749429,-1.2165213168780706,1
Jacques Ekomie,Angers,"DF,FW",-2.992036776386425,-7.975131778886242,1.2104246353220574,0.253032682717858,-1.7512911940002347,1
Mikayil Ngor Faye,Rennes,DF,0.0983843573049842,-9.89265390590921,1.608311310471514,-1.2975400494049831,-0.3865121530901078,1
Abdulai Juma Bah,Lens,DF,-0.3357126234847009,-10.05738131832504,1.621718638340418,-0.7522103171352533,-0.6104211725436163,1
Pol Lirola,Marseille,DF,-2.582873447773974,-10.36026609212733,2.888686943008301,0.0773374739556339,-1.7155462429082633,1
Assane Dioussé,Auxerre,MF,-2.063397473802271,-7.893876165398059,3.00527274374656,0.6613313400874085,1.8379986906652723,1
Glen Kamara,Rennes,MF,-3.740909177031451,-8.040096575218014,0.8377810575694953,-1.0719964400462303,-1.1060508026393874,1
Emmanuel Sabbi,Le Havre,"FW,MF",-8.721270582229176,-6.7529737710549895,1.385722923876096,-2.652448470154978,1.3264251571539412,1
Ismaël Bennacer,Marseille,MF,-0.2129739975088334,-4.519406335729567,5.20141116469786,3.735586715867507,1.5579633550158565,1
Chuba Akpom,Lille,FW,-11.655922881901764,-8.228692415571793,0.5632890483553334,-2.924618180285596,1.0714475915000707,1
Luck Zogbé,Brest,DF,-2.5389392248646256,-8.537688882947059,0.802982699096345,1.8924603027821183,-2.000595711312103,1
Rémy Labeau Lascary,Lens,"FW,MF",-8.212342495713303,-5.628884092979871,1.0305584405518198,-0.9897072501135712,-1.23242231871198,1
Yaya Kader Fofana,Reims,"MF,FW",-6.129600889333007,-4.960038493442423,3.015246167276079,-0.3714661738567604,-0.5783214814441,1
Rasmus Nicolaisen,Toulouse,DF,-1.2995915474437774,-12.626794074298203,2.526646964447989,-2.3527649324478466,0.5853505974379226,1
Marco Asensio,Paris S,"FW,MF",-8.921763317153523,-6.149957728328117,1.3286054530915932,-1.542749124647408,3.2483525143067604,1
Folarin Balogun,Monaco,FW,-11.705029106828098,-6.962109651630634,-0.2229968158279221,-3.924194482035023,0.3278213144690495,1
Andy Delort,Montpellier,FW,-7.673220483221059,-9.861903615795654,0.9601402598879624,-1.3030774081335836,-0.7732499231013956,1
Jhoanner Chávez,Lens,"DF,MF",-3.988402211620473,-7.935798315952255,4.857123365717342,-1.2791740358953647,-0.0514561472597411,1
Fodé Ballo-Touré,Le Havre,"DF,MF",-2.596092523824873,-10.367131514879102,1.920559615787878,-1.393011769704607,-2.3840297587602977,1
Nampalys Mendy,Lens,MF,-3.6028862885049895,-9.756446040065835,2.006112131477058,0.8510370446745301,-1.3639206155637085,1
Mahamadou Diawara,Le Havre,MF,-2.992586534257559,-7.975009242562713,1.049766626135524,0.164408816108188,-0.7141874523129601,1
Nikola Maksimović,Montpellier,DF,-2.5322567153313478,-11.2335711738198,2.888711346232802,-1.3255608345270844,-0.0620035041483,1
Pierre Cornud,Saint,DF,-2.0829163775197475,-10.508228053909765,1.2015902415895887,-1.506824480699773,-1.6348381031517176,1
Florian Ayé,Auxerre,FW,-8.303535622856728,-9.357622496659967,-0.1753335700616327,-2.5412222296070635,-1.2856735425098686,1
Elye Wahi,Marseille,FW,-10.94010316797088,-9.096878440310771,-0.3992771595518786,-3.63774734432751,-0.5827605498346067,1
Maxence Caqueret,Lyon,MF,-3.4635205930927846,-6.65394934367348,2.460501131724753,1.4590564479612915,-0.3229102216743579,1
Jordan Teze,Monaco,DF,-4.203731163342613,-8.877172499015908,0.8333188680288925,-0.3106048089288853,-3.570573911743724,1
Daler Kuzyaev,Le Havre,MF,-3.529858305734957,-8.674896692134704,1.8229682925282888,-0.7919639899241052,0.1749513281040203,1
John Joe,Reims,MF,-3.219985315327413,-8.390826600205255,1.9188281673797896,0.4709740959782449,-0.7333434004603939,1
Mohamed Meité,Rennes,FW,-7.585026207528141,-9.432450358394062,0.938629435944841,-1.5029847520989266,-0.2525613345293553,1
Andrew Omobamidele,Strasbourg,DF,-0.8787489998488436,-13.453018442218587,3.360084187842168,-0.9007565211922076,-1.9807787161769137,1
Jean-Kevin Duverne,Nantes,DF,-2.458077506090817,-8.32925597583056,2.008337564476095,-0.3466537027718667,-2.0049243603755085,1
Bamba Dieng,Angers,FW,-8.939003483464054,-9.626168905507392,0.563945955889455,-3.4512394142230143,0.5702234983795412,1
Ben Old,Saint,"FW,MF",-6.8353744467115,-7.195680884433646,2.107415865873518,-1.140468306085431,0.9363426528052158,1
Amine Harit,Marseille,MF,-6.941690091516274,-6.357730022198514,4.940462208744692,-0.4210925504362183,1.092665529132865,1
Tino Kadewere,Nantes,"MF,FW",-6.507051788512627,-8.185397769720668,-0.0042512443340744,-1.293377036019607,-1.580017610797962,1
Krépin Diatta,Monaco,"DF,FW",-2.9232450418842486,-8.043947067290471,0.8144092838682221,-0.5198507123027947,-1.676890421272749,1
