method,tag,eps,min_samples,silhouette,calinski_harabasz,davies_bouldin,n_clusters,n_noise
tsne,joueurs_ligue1_tSNE_custom,1.4712730968388352,15,,,,1,0
tsne,joueurs_ligue1_tSNE_custom,0.9521711055021824,20,0.37869527367174755,114.2201279633516,0.9073610823185558,4,151
tsne,joueurs_ligue1_tSNE_custom,0.9892498191690862,20,0.29625123184371543,100.28290100679418,0.9606256768495763,5,115
tsne,joueurs_ligue1_tSNE_custom,1.02632853283599,20,0.24038027932718628,102.31363233782841,1.1006715344020195,3,68
tsne,joueurs_ligue1_tSNE_custom,1.0634072465028939,20,,,,1,50
tsne,joueurs_ligue1_tSNE_custom,1.1004859601697976,20,,,,1,34
tsne,joueurs_ligue1_tSNE_custom,1.1375646738367013,20,,,,1,23
tsne,joueurs_ligue1_tSNE_custom,1.174643387503605,20,,,,1,11
tsne,joueurs_ligue1_tSNE_custom,1.2117221011705088,20,,,,1,7
tsne,joueurs_ligue1_tSNE_custom,1.2488008148374126,20,,,,1,4
tsne,joueurs_ligue1_tSNE_custom,1.2858795285043163,20,,,,1,1
tsne,joueurs_ligue1_tSNE_custom,1.3229582421712203,20,,,,1,0
tsne,joueurs_ligue1_tSNE_custom,1.360036955838124,20,,,,1,0
tsne,joueurs_ligue1_tSNE_custom,1.3971156695050277,20,,,,1,0
tsne,joueurs_ligue1_tSNE_custom,1.4341943831719315,20,,,,1,0
tsne,joueurs_ligue1_tSNE_custom,1.4712730968388352,20,,,,1,0
